Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.397250e+07   3.482563e+04
  2.318130e-02   1.169353e+07   2.585382e+04
  2.437620e-02   9.762811e+06   2.160893e+04
  2.557110e-02   8.272285e+06   1.701058e+04
  2.676600e-02   6.913854e+06   1.397220e+04
  2.796090e-02   5.884686e+06   1.204880e+04
  2.915580e-02   5.001821e+06   1.099314e+04
  3.035070e-02   4.257442e+06   9.890495e+03
  3.154570e-02   3.665162e+06   8.959803e+03
  3.274060e-02   3.205938e+06   8.540882e+03
  3.393550e-02   2.818609e+06   7.450539e+03
  3.513040e-02   2.500274e+06   7.169439e+03
  3.632530e-02   2.206788e+06   6.381491e+03
  3.752020e-02   2.002782e+06   6.079372e+03
  3.871510e-02   1.788202e+06   5.699768e+03
  3.991000e-02   1.599913e+06   5.156824e+03
  4.110490e-02   1.457547e+06   4.957328e+03
  4.229990e-02   1.327403e+06   4.494535e+03
  4.349480e-02   1.208093e+06   4.233166e+03
  4.468970e-02   1.105238e+06   3.962139e+03
  4.588460e-02   9.977904e+05   3.624544e+03
  4.707950e-02   9.221672e+05   3.555090e+03
  4.827440e-02   8.480364e+05   3.277669e+03
  4.946930e-02   7.768865e+05   3.063527e+03
  5.066420e-02   7.153967e+05   2.970574e+03
  5.185910e-02   6.629858e+05   2.675876e+03
  5.305410e-02   6.066171e+05   2.646385e+03
  5.424900e-02   5.602708e+05   2.410397e+03
  5.544390e-02   5.188483e+05   2.340386e+03
  5.663880e-02   4.759987e+05   2.197560e+03
  5.783370e-02   4.488379e+05   2.097923e+03
  5.902860e-02   4.132061e+05   2.017152e+03
  6.022350e-02   3.791607e+05   1.834651e+03
  6.141840e-02   3.542403e+05   1.815066e+03
  6.261330e-02   3.295741e+05   1.716997e+03
  6.380830e-02   3.041347e+05   1.621781e+03
  6.500320e-02   2.830248e+05   1.564485e+03
  6.619810e-02   2.677968e+05   1.463567e+03
  6.739300e-02   2.471723e+05   1.440926e+03
  6.858790e-02   2.291585e+05   1.349276e+03
  6.978280e-02   2.181095e+05   1.290363e+03
  7.097770e-02   2.036715e+05   1.253061e+03
  7.217260e-02   1.904739e+05   1.177426e+03
  7.336750e-02   1.790603e+05   1.163490e+03
  7.456250e-02   1.689964e+05   1.095533e+03
  7.575740e-02   1.584471e+05   1.054418e+03
