Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.392724e+07   3.414124e+04
  2.318130e-02   1.170068e+07   2.539465e+04
  2.437620e-02   9.658702e+06   2.110522e+04
  2.557110e-02   8.229006e+06   1.665961e+04
  2.676600e-02   6.903623e+06   1.370971e+04
  2.796090e-02   5.840627e+06   1.178682e+04
  2.915580e-02   4.978427e+06   1.076933e+04
  3.035070e-02   4.236691e+06   9.688174e+03
  3.154570e-02   3.653990e+06   8.784568e+03
  3.274060e-02   3.193267e+06   8.370042e+03
  3.393550e-02   2.792290e+06   7.281745e+03
  3.513040e-02   2.476173e+06   7.005944e+03
  3.632530e-02   2.190518e+06   6.243099e+03
  3.752020e-02   1.982196e+06   5.938819e+03
  3.871510e-02   1.776799e+06   5.578956e+03
  3.991000e-02   1.580548e+06   5.032953e+03
  4.110490e-02   1.443807e+06   4.844800e+03
  4.229990e-02   1.317337e+06   4.396597e+03
  4.349480e-02   1.195943e+06   4.135760e+03
  4.468970e-02   1.090602e+06   3.864736e+03
  4.588460e-02   9.958825e+05   3.555680e+03
  4.707950e-02   9.139896e+05   3.475371e+03
  4.827440e-02   8.407309e+05   3.204581e+03
  4.946930e-02   7.729687e+05   3.000604e+03
  5.066420e-02   7.098181e+05   2.905530e+03
  5.185910e-02   6.552499e+05   2.612175e+03
  5.305410e-02   6.002321e+05   2.584879e+03
  5.424900e-02   5.551246e+05   2.355969e+03
  5.544390e-02   5.140894e+05   2.287555e+03
  5.663880e-02   4.743974e+05   2.154239e+03
  5.783370e-02   4.409128e+05   2.041766e+03
  5.902860e-02   4.110342e+05   1.975510e+03
  6.022350e-02   3.728304e+05   1.786415e+03
  6.141840e-02   3.501960e+05   1.772083e+03
  6.261330e-02   3.245995e+05   1.673216e+03
  6.380830e-02   3.040468e+05   1.592261e+03
  6.500320e-02   2.853018e+05   1.542397e+03
  6.619810e-02   2.625070e+05   1.422870e+03
  6.739300e-02   2.462948e+05   1.412388e+03
  6.858790e-02   2.314197e+05   1.331428e+03
  6.978280e-02   2.164560e+05   1.262247e+03
  7.097770e-02   2.028557e+05   1.227964e+03
  7.217260e-02   1.893825e+05   1.152844e+03
  7.336750e-02   1.774037e+05   1.137180e+03
  7.456250e-02   1.685761e+05   1.074409e+03
  7.575740e-02   1.572342e+05   1.031404e+03
  7.695230e-02   1.484395e+05   9.874707e+02
  7.814720e-02   1.411270e+05   9.684881e+02
  7.934210e-02   1.311443e+05   9.336066e+02
  8.053700e-02   1.250549e+05   8.739330e+02
  8.173190e-02   1.178692e+05   8.589645e+02
  8.292680e-02   1.134458e+05   8.224381e+02
  8.412170e-02   1.070188e+05   8.019824e+02
  8.531670e-02   1.024674e+05   7.868389e+02
  8.651160e-02   9.445460e+04   7.323162e+02
  8.770650e-02   9.142918e+04   7.287797e+02
  8.890140e-02   8.735231e+04   6.964158e+02
  9.009630e-02   8.390084e+04   6.783646e+02
  9.129120e-02   8.089847e+04   6.637045e+02
  9.248610e-02   7.569311e+04   6.343988e+02
  9.368100e-02   7.239219e+04   6.240938e+02
  9.487590e-02   6.973918e+04   5.977888e+02
  9.607090e-02   6.622426e+04   5.983414e+02
  9.726580e-02   6.236119e+04   5.765048e+02
  9.846070e-02   6.064547e+04   5.809848e+02
  9.965560e-02   5.884213e+04   5.722817e+02
  1.008510e-01   5.643941e+04   5.517126e+02
  1.020450e-01   5.446623e+04   5.492401e+02
  1.032400e-01   5.219116e+04   5.324520e+02
  1.044350e-01   5.027771e+04   5.244950e+02
  1.056300e-01   4.767380e+04   5.113520e+02
  1.068250e-01   4.623763e+04   5.011639e+02
  1.080200e-01   4.497867e+04   4.991164e+02
  1.092150e-01   4.317953e+04   4.791518e+02
  1.104100e-01   4.168488e+04   4.718975e+02
  1.116050e-01   3.939751e+04   4.560801e+02
  1.128000e-01   3.894940e+04   4.583234e+02
  1.139950e-01   3.635083e+04   4.438311e+02
  1.151890e-01   3.629472e+04   4.322332e+02
  1.163840e-01   3.479670e+04   4.306404e+02
  1.175790e-01   3.354518e+04   4.160128e+02
  1.187740e-01   3.230213e+04   4.115339e+02
  1.199690e-01   3.174089e+04   4.074706e+02
  1.211640e-01   3.065487e+04   3.927853e+02
  1.223590e-01   2.940222e+04   3.885907e+02
  1.235540e-01   2.854508e+04   3.815860e+02
  1.247490e-01   2.734227e+04   3.743058e+02
  1.259440e-01   2.704231e+04   3.664754e+02
  1.271390e-01   2.627620e+04   3.604557e+02
  1.283330e-01   2.577221e+04   3.629889e+02
  1.295280e-01   2.474625e+04   3.453003e+02
  1.307230e-01   2.430850e+04   3.497716e+02
  1.319180e-01   2.336651e+04   3.341142e+02
  1.331130e-01   2.228831e+04   3.280532e+02
  1.343080e-01   2.229571e+04   3.320330e+02
  1.355030e-01   2.157235e+04   3.206921e+02
  1.366980e-01   2.071987e+04   3.166385e+02
  1.378930e-01   1.998277e+04   3.054456e+02
  1.390880e-01   2.020723e+04   3.123627e+02
  1.402830e-01   1.940443e+04   2.979310e+02
  1.414770e-01   1.884357e+04   2.966112e+02
  1.426720e-01   1.861392e+04   2.932872e+02
  1.438670e-01   1.813807e+04   2.898106e+02
  1.450620e-01   1.733089e+04   2.853425e+02
  1.462570e-01   1.769024e+04   2.791494e+02
  1.474520e-01   1.676695e+04   2.772249e+02
  1.486470e-01   1.656236e+04   2.733197e+02
  1.498420e-01   1.617234e+04   2.692773e+02
  1.510370e-01   1.567351e+04   2.661502e+02
  1.522320e-01   1.538874e+04   2.583517e+02
  1.534270e-01   1.534662e+04   2.612782e+02
  1.546220e-01   1.490463e+04   2.552372e+02
  1.558160e-01   1.491424e+04   2.533667e+02
  1.570110e-01   1.416831e+04   2.493355e+02
  1.582060e-01   1.370961e+04   2.399662e+02
  1.594010e-01   1.398735e+04   2.487058e+02
  1.605960e-01   1.351229e+04   2.380119e+02
  1.617910e-01   1.323498e+04   2.357758e+02
  1.629860e-01   1.297661e+04   2.338982e+02
  1.641810e-01   1.301958e+04   2.331999e+02
  1.653760e-01   1.237922e+04   2.303934e+02
  1.665710e-01   1.297329e+04   2.288020e+02
  1.677660e-01   1.256925e+04   2.280799e+02
  1.689600e-01   1.188942e+04   2.216233e+02
  1.701550e-01   1.185860e+04   2.177816e+02
  1.713500e-01   1.107721e+04   2.131415e+02
  1.725450e-01   1.150952e+04   2.139849e+02
  1.737400e-01   1.133525e+04   2.146381e+02
  1.749350e-01   1.084592e+04   2.084598e+02
  1.761300e-01   1.102560e+04   2.088872e+02
  1.773250e-01   1.051767e+04   2.041978e+02
  1.785200e-01   1.021660e+04   1.976460e+02
  1.797150e-01   1.025758e+04   2.034497e+02
  1.809100e-01   1.031407e+04   2.040092e+02
  1.821040e-01   1.032841e+04   2.082832e+02
  1.832990e-01   9.932615e+03   2.055953e+02
  1.844940e-01   9.877154e+03   2.065826e+02
  1.856890e-01   9.854212e+03   2.089558e+02
  1.868840e-01   9.898757e+03   2.068084e+02
  1.880790e-01   9.392438e+03   2.050086e+02
  1.892740e-01   9.253722e+03   2.034891e+02
  1.904690e-01   9.547041e+03   2.062809e+02
  1.916640e-01   9.309370e+03   2.065691e+02
  1.928590e-01   9.588832e+03   2.029638e+02
  1.940540e-01   9.026264e+03   1.952566e+02
  1.952480e-01   8.894609e+03   1.915146e+02
  1.964430e-01   8.411231e+03   1.845616e+02
  1.976380e-01   8.696921e+03   1.881763e+02
  1.988330e-01   8.568973e+03   1.831914e+02
  2.000280e-01   8.514068e+03   1.846961e+02
  2.012230e-01   8.275407e+03   1.786383e+02
  2.024180e-01   8.382260e+03   1.799415e+02
  2.036130e-01   8.232989e+03   1.781799e+02
  2.048080e-01   8.256720e+03   1.766371e+02
  2.060030e-01   7.784783e+03   1.712286e+02
  2.071980e-01   7.583145e+03   1.657147e+02
  2.083930e-01   7.905388e+03   1.705713e+02
  2.095870e-01   7.862290e+03   1.681990e+02
  2.107820e-01   7.858206e+03   1.689644e+02
  2.119770e-01   7.791818e+03   1.663870e+02
  2.131720e-01   7.445488e+03   1.620116e+02
  2.143670e-01   7.769579e+03   1.646038e+02
  2.155620e-01   7.666585e+03   1.623854e+02
  2.167570e-01   7.554464e+03   1.620592e+02
