Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.398597e+07   3.452348e+04
  2.318130e-02   1.175952e+07   2.568934e+04
  2.437620e-02   9.717556e+06   2.136144e+04
  2.557110e-02   8.292355e+06   1.687531e+04
  2.676600e-02   6.939222e+06   1.386968e+04
  2.796090e-02   5.847808e+06   1.190104e+04
  2.915580e-02   4.985083e+06   1.087428e+04
  3.035070e-02   4.245682e+06   9.786418e+03
  3.154570e-02   3.664689e+06   8.877216e+03
  3.274060e-02   3.213214e+06   8.472301e+03
  3.393550e-02   2.818136e+06   7.381721e+03
  3.513040e-02   2.487772e+06   7.086030e+03
  3.632530e-02   2.201195e+06   6.315061e+03
  3.752020e-02   1.974111e+06   5.980453e+03
  3.871510e-02   1.775663e+06   5.627760e+03
  3.991000e-02   1.598319e+06   5.107076e+03
  4.110490e-02   1.453664e+06   4.905404e+03
  4.229990e-02   1.318408e+06   4.438281e+03
  4.349480e-02   1.203611e+06   4.186630e+03
  4.468970e-02   1.094342e+06   3.906472e+03
  4.588460e-02   1.001673e+06   3.598348e+03
  4.707950e-02   9.252363e+05   3.528405e+03
  4.827440e-02   8.494973e+05   3.250463e+03
  4.946930e-02   7.712686e+05   3.024490e+03
  5.066420e-02   7.096623e+05   2.931563e+03
  5.185910e-02   6.589943e+05   2.643389e+03
  5.305410e-02   6.044488e+05   2.617471e+03
  5.424900e-02   5.553855e+05   2.377898e+03
  5.544390e-02   5.209289e+05   2.323608e+03
  5.663880e-02   4.705119e+05   2.164858e+03
  5.783370e-02   4.424108e+05   2.063783e+03
  5.902860e-02   4.124532e+05   1.996866e+03
  6.022350e-02   3.770796e+05   1.812862e+03
  6.141840e-02   3.520854e+05   1.792974e+03
  6.261330e-02   3.271952e+05   1.695130e+03
  6.380830e-02   3.063102e+05   1.612673e+03
  6.500320e-02   2.825539e+05   1.548874e+03
  6.619810e-02   2.660893e+05   1.445540e+03
  6.739300e-02   2.469565e+05   1.427113e+03
  6.858790e-02   2.325561e+05   1.346800e+03
  6.978280e-02   2.202956e+05   1.284943e+03
  7.097770e-02   2.016175e+05   1.235314e+03
  7.217260e-02   1.895252e+05   1.163739e+03
  7.336750e-02   1.772891e+05   1.147124e+03
  7.456250e-02   1.676669e+05   1.081227e+03
  7.575740e-02   1.581981e+05   1.043945e+03
  7.695230e-02   1.480611e+05   9.951566e+02
  7.814720e-02   1.408362e+05   9.762653e+02
  7.934210e-02   1.329319e+05   9.484737e+02
  8.053700e-02   1.256485e+05   8.839506e+02
  8.173190e-02   1.186341e+05   8.695634e+02
  8.292680e-02   1.141654e+05   8.325259e+02
  8.412170e-02   1.053402e+05   8.028850e+02
  8.531670e-02   9.952989e+04   7.825122e+02
  8.651160e-02   9.590415e+04   7.446073e+02
  8.770650e-02   9.110198e+04   7.340730e+02
  8.890140e-02   8.750821e+04   7.033594e+02
  9.009630e-02   8.537953e+04   6.905234e+02
  9.129120e-02   8.031020e+04   6.672851e+02
  9.248610e-02   7.603842e+04   6.416116e+02
  9.368100e-02   7.324027e+04   6.334327e+02
  9.487590e-02   6.897523e+04   5.998980e+02
  9.607090e-02   6.713933e+04   6.079257e+02
  9.726580e-02   6.292239e+04   5.843456e+02
  9.846070e-02   6.151260e+04   5.904310e+02
  9.965560e-02   5.860529e+04   5.763092e+02
  1.008510e-01   5.649045e+04   5.569685e+02
  1.020450e-01   5.357519e+04   5.496699e+02
  1.032400e-01   5.209135e+04   5.367676e+02
  1.044350e-01   4.896544e+04   5.222999e+02
  1.056300e-01   4.814606e+04   5.185396e+02
  1.068250e-01   4.571959e+04   5.028688e+02
  1.080200e-01   4.520054e+04   5.048843e+02
  1.092150e-01   4.279699e+04   4.813515e+02
  1.104100e-01   4.129677e+04   4.739560e+02
  1.116050e-01   4.022298e+04   4.650133e+02
  1.128000e-01   3.908258e+04   4.632706e+02
  1.139950e-01   3.780230e+04   4.567107e+02
  1.151890e-01   3.547285e+04   4.311873e+02
  1.163840e-01   3.462224e+04   4.334557e+02
  1.175790e-01   3.374673e+04   4.210454e+02
  1.187740e-01   3.280537e+04   4.184889e+02
  1.199690e-01   3.139788e+04   4.089389e+02
  1.211640e-01   3.123913e+04   4.001073e+02
  1.223590e-01   2.991710e+04   3.955338e+02
  1.235540e-01   2.845757e+04   3.844565e+02
  1.247490e-01   2.766314e+04   3.799107e+02
  1.259440e-01   2.724180e+04   3.711610e+02
  1.271390e-01   2.575815e+04   3.601218e+02
  1.283330e-01   2.597638e+04   3.677293e+02
  1.295280e-01   2.492247e+04   3.496707e+02
  1.307230e-01   2.406991e+04   3.512079e+02
  1.319180e-01   2.310156e+04   3.352280e+02
  1.331130e-01   2.304847e+04   3.366264e+02
  1.343080e-01   2.226902e+04   3.348440e+02
  1.355030e-01   2.191693e+04   3.261751e+02
  1.366980e-01   2.119107e+04   3.231232e+02
  1.378930e-01   2.012824e+04   3.093359e+02
  1.390880e-01   1.977901e+04   3.118383e+02
  1.402830e-01   1.918515e+04   2.989298e+02
  1.414770e-01   1.938187e+04   3.035465e+02
  1.426720e-01   1.883079e+04   2.976665e+02
  1.438670e-01   1.834601e+04   2.941109e+02
  1.450620e-01   1.747450e+04   2.891213e+02
  1.462570e-01   1.716939e+04   2.775038e+02
  1.474520e-01   1.716117e+04   2.830090e+02
  1.486470e-01   1.680448e+04   2.778074e+02
  1.498420e-01   1.638031e+04   2.734614e+02
  1.510370e-01   1.575205e+04   2.692364e+02
  1.522320e-01   1.598715e+04   2.657155e+02
  1.534270e-01   1.531829e+04   2.634046e+02
  1.546220e-01   1.450421e+04   2.540691e+02
  1.558160e-01   1.429634e+04   2.503127e+02
  1.570110e-01   1.402887e+04   2.503559e+02
  1.582060e-01   1.397655e+04   2.444888e+02
  1.594010e-01   1.386852e+04   2.498934e+02
  1.605960e-01   1.339567e+04   2.391322e+02
  1.617910e-01   1.338208e+04   2.392328e+02
  1.629860e-01   1.349211e+04   2.406621e+02
  1.641810e-01   1.297188e+04   2.348837e+02
  1.653760e-01   1.274889e+04   2.359289e+02
  1.665710e-01   1.242904e+04   2.259826e+02
  1.677660e-01   1.242746e+04   2.288469e+02
  1.689600e-01   1.240054e+04   2.283898e+02
  1.701550e-01   1.196882e+04   2.207759e+02
  1.713500e-01   1.152545e+04   2.193831e+02
  1.725450e-01   1.120885e+04   2.130868e+02
  1.737400e-01   1.107418e+04   2.140763e+02
  1.749350e-01   1.095382e+04   2.113943e+02
  1.761300e-01   1.068655e+04   2.075157e+02
  1.773250e-01   1.043888e+04   2.052767e+02
  1.785200e-01   1.071813e+04   2.042753e+02
  1.797150e-01   1.047327e+04   2.074422e+02
  1.809100e-01   1.029659e+04   2.056851e+02
  1.821040e-01   1.017876e+04   2.086443e+02
  1.832990e-01   1.015262e+04   2.097451e+02
  1.844940e-01   9.793180e+03   2.075684e+02
  1.856890e-01   9.523977e+03   2.072880e+02
  1.868840e-01   9.845974e+03   2.081271e+02
  1.880790e-01   9.545374e+03   2.085455e+02
  1.892740e-01   9.518036e+03   2.082467e+02
  1.904690e-01   9.285343e+03   2.052793e+02
  1.916640e-01   9.558359e+03   2.112119e+02
  1.928590e-01   9.352382e+03   2.022639e+02
  1.940540e-01   9.027322e+03   1.970392e+02
  1.952480e-01   8.960127e+03   1.939621e+02
  1.964430e-01   8.601623e+03   1.883316e+02
  1.976380e-01   8.461557e+03   1.872961e+02
  1.988330e-01   8.717152e+03   1.864445e+02
  2.000280e-01   8.563151e+03   1.869078e+02
  2.012230e-01   8.237741e+03   1.798479e+02
  2.024180e-01   8.472081e+03   1.825439e+02
  2.036130e-01   8.390874e+03   1.815118e+02
  2.048080e-01   8.168628e+03   1.772859e+02
  2.060030e-01   7.988005e+03   1.750224e+02
  2.071980e-01   8.053197e+03   1.723225e+02
  2.083930e-01   8.026965e+03   1.734370e+02
  2.095870e-01   7.745432e+03   1.684586e+02
  2.107820e-01   7.823846e+03   1.701238e+02
  2.119770e-01   7.810805e+03   1.681007e+02
  2.131720e-01   7.656550e+03   1.657821e+02
  2.143670e-01   7.208109e+03   1.599828e+02
  2.155620e-01   7.372029e+03   1.606797e+02
  2.167570e-01   7.536377e+03   1.633333e+02
  2.179520e-01   7.380354e+03   1.604046e+02
  2.191470e-01   7.376868e+03   1.603667e+02
  2.203420e-01   7.474440e+03   1.624111e+02
  2.215370e-01   7.161806e+03   1.562462e+02
  2.227310e-01   7.158014e+03   1.571388e+02
  2.239260e-01   6.970714e+03   1.539198e+02
  2.251210e-01   6.909609e+03   1.540421e+02
  2.263160e-01   6.983711e+03   1.534974e+02
  2.275110e-01   6.869586e+03   1.509161e+02
  2.287060e-01   6.703395e+03   1.504957e+02
