Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.399617e+07   3.473443e+04
  2.318130e-02   1.173736e+07   2.581254e+04
  2.437620e-02   9.726438e+06   2.149396e+04
  2.557110e-02   8.266064e+06   1.694531e+04
  2.676600e-02   6.942306e+06   1.395245e+04
  2.796090e-02   5.870933e+06   1.199304e+04
  2.915580e-02   4.984857e+06   1.093649e+04
  3.035070e-02   4.235474e+06   9.830791e+03
  3.154570e-02   3.684678e+06   8.952523e+03
  3.274060e-02   3.216226e+06   8.524957e+03
  3.393550e-02   2.826703e+06   7.435396e+03
  3.513040e-02   2.495690e+06   7.138064e+03
  3.632530e-02   2.207807e+06   6.360866e+03
  3.752020e-02   1.986225e+06   6.033231e+03
  3.871510e-02   1.772413e+06   5.654903e+03
  3.991000e-02   1.614868e+06   5.162932e+03
  4.110490e-02   1.453098e+06   4.932619e+03
  4.229990e-02   1.330258e+06   4.483788e+03
  4.349480e-02   1.206518e+06   4.215760e+03
  4.468970e-02   1.096343e+06   3.932500e+03
  4.588460e-02   9.976532e+05   3.611747e+03
  4.707950e-02   9.230337e+05   3.544445e+03
  4.827440e-02   8.501631e+05   3.270415e+03
  4.946930e-02   7.742756e+05   3.047786e+03
  5.066420e-02   7.116521e+05   2.952532e+03
  5.185910e-02   6.623392e+05   2.665311e+03
  5.305410e-02   6.063564e+05   2.636656e+03
  5.424900e-02   5.583752e+05   2.397985e+03
  5.544390e-02   5.174425e+05   2.329121e+03
  5.663880e-02   4.767184e+05   2.191606e+03
  5.783370e-02   4.436222e+05   2.078477e+03
  5.902860e-02   4.088243e+05   1.999482e+03
  6.022350e-02   3.801455e+05   1.830672e+03
  6.141840e-02   3.533525e+05   1.806514e+03
  6.261330e-02   3.280066e+05   1.706979e+03
  6.380830e-02   3.047892e+05   1.617904e+03
  6.500320e-02   2.859207e+05   1.567024e+03
  6.619810e-02   2.676297e+05   1.458045e+03
  6.739300e-02   2.486504e+05   1.440224e+03
  6.858790e-02   2.333418e+05   1.356822e+03
  6.978280e-02   2.174888e+05   1.284064e+03
  7.097770e-02   2.062984e+05   1.256749e+03
  7.217260e-02   1.904438e+05   1.173257e+03
  7.336750e-02   1.809157e+05   1.165453e+03
  7.456250e-02   1.673557e+05   1.086428e+03
  7.575740e-02   1.591078e+05   1.052956e+03
  7.695230e-02   1.500646e+05   1.007621e+03
  7.814720e-02   1.413498e+05   9.836615e+02
  7.934210e-02   1.340732e+05   9.580078e+02
  8.053700e-02   1.255990e+05   8.888526e+02
  8.173190e-02   1.193819e+05   8.773102e+02
  8.292680e-02   1.142402e+05   8.375820e+02
  8.412170e-02   1.052168e+05   8.070234e+02
  8.531670e-02   1.017096e+05   7.955778e+02
  8.651160e-02   9.592135e+04   7.489514e+02
  8.770650e-02   9.157716e+04   7.402124e+02
  8.890140e-02   8.873938e+04   7.123584e+02
  9.009630e-02   8.233537e+04   6.819965e+02
  9.129120e-02   7.982776e+04   6.690991e+02
  9.248610e-02   7.569323e+04   6.438306e+02
  9.368100e-02   7.227198e+04   6.328458e+02
  9.487590e-02   7.040846e+04   6.095800e+02
  9.607090e-02   6.726694e+04   6.119983e+02
  9.726580e-02   6.317523e+04   5.888816e+02
  9.846070e-02   6.125820e+04   5.925932e+02
  9.965560e-02   5.788172e+04   5.760302e+02
  1.008510e-01   5.657468e+04   5.605851e+02
  1.020450e-01   5.427228e+04   5.564120e+02
  1.032400e-01   5.181870e+04   5.384361e+02
  1.044350e-01   4.988459e+04   5.302073e+02
  1.056300e-01   4.755962e+04   5.183321e+02
  1.068250e-01   4.700720e+04   5.128296e+02
  1.080200e-01   4.449483e+04   5.038047e+02
  1.092150e-01   4.321338e+04   4.864656e+02
  1.104100e-01   4.158547e+04   4.783416e+02
  1.116050e-01   3.981631e+04   4.653141e+02
  1.128000e-01   3.819416e+04   4.606054e+02
  1.139950e-01   3.688712e+04   4.537398e+02
  1.151890e-01   3.596105e+04   4.366379e+02
  1.163840e-01   3.496622e+04   4.381057e+02
  1.175790e-01   3.410364e+04   4.256972e+02
  1.187740e-01   3.266490e+04   4.199906e+02
  1.199690e-01   3.154411e+04   4.122444e+02
  1.211640e-01   3.079039e+04   3.995048e+02
  1.223590e-01   2.993382e+04   3.979168e+02
  1.235540e-01   2.941588e+04   3.931213e+02
  1.247490e-01   2.766518e+04   3.821070e+02
  1.259440e-01   2.641496e+04   3.675842e+02
  1.271390e-01   2.612620e+04   3.647687e+02
  1.283330e-01   2.516985e+04   3.640548e+02
  1.295280e-01   2.500614e+04   3.522690e+02
  1.307230e-01   2.472562e+04   3.580040e+02
  1.319180e-01   2.353009e+04   3.402661e+02
  1.331130e-01   2.237905e+04   3.336072e+02
  1.343080e-01   2.210796e+04   3.355473e+02
  1.355030e-01   2.180608e+04   3.272180e+02
  1.366980e-01   2.088201e+04   3.226006e+02
  1.378930e-01   1.996101e+04   3.098176e+02
  1.390880e-01   2.010634e+04   3.162140e+02
  1.402830e-01   1.943444e+04   3.025939e+02
  1.414770e-01   1.896079e+04   3.019556e+02
  1.426720e-01   1.859558e+04   2.975007e+02
  1.438670e-01   1.759874e+04   2.897133e+02
  1.450620e-01   1.796131e+04   2.948044e+02
  1.462570e-01   1.728099e+04   2.800033e+02
  1.474520e-01   1.688207e+04   2.823104e+02
  1.486470e-01   1.623156e+04   2.745989e+02
  1.498420e-01   1.601950e+04   2.719861e+02
  1.510370e-01   1.571941e+04   2.705021e+02
  1.522320e-01   1.574695e+04   2.652265e+02
  1.534270e-01   1.502287e+04   2.623506e+02
  1.546220e-01   1.489190e+04   2.589210e+02
  1.558160e-01   1.455858e+04   2.540489e+02
  1.570110e-01   1.449780e+04   2.559676e+02
  1.582060e-01   1.402509e+04   2.463198e+02
  1.594010e-01   1.395542e+04   2.521149e+02
  1.605960e-01   1.405953e+04   2.463931e+02
  1.617910e-01   1.327236e+04   2.396186e+02
  1.629860e-01   1.300056e+04   2.375944e+02
  1.641810e-01   1.293203e+04   2.358698e+02
  1.653760e-01   1.266612e+04   2.365125e+02
  1.665710e-01   1.238936e+04   2.269175e+02
  1.677660e-01   1.253653e+04   2.311692e+02
  1.689600e-01   1.204558e+04   2.263902e+02
  1.701550e-01   1.194194e+04   2.217945e+02
  1.713500e-01   1.159487e+04   2.213067e+02
  1.725450e-01   1.168218e+04   2.187889e+02
  1.737400e-01   1.105525e+04   2.151218e+02
  1.749350e-01   1.089844e+04   2.120705e+02
  1.761300e-01   1.094826e+04   2.112477e+02
  1.773250e-01   1.060814e+04   2.081229e+02
  1.785200e-01   1.079042e+04   2.061403e+02
  1.797150e-01   1.052327e+04   2.091312e+02
  1.809100e-01   1.057314e+04   2.096262e+02
  1.821040e-01   1.040418e+04   2.121536e+02
  1.832990e-01   9.840041e+03   2.076772e+02
  1.844940e-01   1.011961e+04   2.122114e+02
  1.856890e-01   9.820807e+03   2.117025e+02
  1.868840e-01   1.006621e+04   2.116507e+02
  1.880790e-01   9.093075e+03   2.047139e+02
  1.892740e-01   9.148380e+03   2.053355e+02
  1.904690e-01   9.383136e+03   2.075427e+02
  1.916640e-01   9.286082e+03   2.093777e+02
  1.928590e-01   8.756592e+03   1.968395e+02
  1.940540e-01   8.948610e+03   1.973052e+02
  1.952480e-01   8.702349e+03   1.922496e+02
  1.964430e-01   8.750772e+03   1.910485e+02
  1.976380e-01   8.940654e+03   1.936314e+02
  1.988330e-01   8.381945e+03   1.838747e+02
  2.000280e-01   8.393574e+03   1.861107e+02
  2.012230e-01   8.122146e+03   1.796074e+02
  2.024180e-01   8.585600e+03   1.848183e+02
  2.036130e-01   8.288957e+03   1.814424e+02
  2.048080e-01   8.075920e+03   1.772895e+02
  2.060030e-01   8.339928e+03   1.798635e+02
  2.071980e-01   8.172085e+03   1.745869e+02
  2.083930e-01   8.073955e+03   1.749430e+02
  2.095870e-01   7.823546e+03   1.702784e+02
  2.107820e-01   7.543540e+03   1.680080e+02
  2.119770e-01   7.465315e+03   1.652848e+02
  2.131720e-01   7.690295e+03   1.671014e+02
  2.143670e-01   7.398902e+03   1.630173e+02
  2.155620e-01   7.534895e+03   1.633780e+02
  2.167570e-01   7.440588e+03   1.632242e+02
  2.179520e-01   6.954054e+03   1.565974e+02
  2.191470e-01   7.479487e+03   1.624058e+02
  2.203420e-01   7.342801e+03   1.618992e+02
  2.215370e-01   7.213283e+03   1.577074e+02
  2.227310e-01   6.940392e+03   1.556204e+02
  2.239260e-01   7.181660e+03   1.571287e+02
  2.251210e-01   7.194165e+03   1.580849e+02
  2.263160e-01   7.030042e+03   1.548903e+02
  2.275110e-01   6.804522e+03   1.510625e+02
  2.287060e-01   6.719106e+03   1.515374e+02
  2.299010e-01   6.748856e+03   1.500116e+02
  2.310960e-01   6.744079e+03   1.514854e+02
  2.322910e-01   6.837433e+03   1.517557e+02
  2.334860e-01   6.493672e+03   1.464159e+02
  2.346810e-01   6.726282e+03   1.505172e+02
