Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.397076e+07   3.482346e+04
  2.318130e-02   1.175812e+07   2.592512e+04
  2.437620e-02   9.732583e+06   2.157545e+04
  2.557110e-02   8.265604e+06   1.700371e+04
  2.676600e-02   6.914842e+06   1.397320e+04
  2.796090e-02   5.873758e+06   1.203760e+04
  2.915580e-02   4.997592e+06   1.098850e+04
  3.035070e-02   4.224218e+06   9.851828e+03
  3.154570e-02   3.675566e+06   8.972510e+03
  3.274060e-02   3.193651e+06   8.524500e+03
  3.393550e-02   2.806458e+06   7.434462e+03
  3.513040e-02   2.487508e+06   7.151112e+03
  3.632530e-02   2.203041e+06   6.376072e+03
  3.752020e-02   1.991802e+06   6.062684e+03
  3.871510e-02   1.773486e+06   5.676267e+03
  3.991000e-02   1.603137e+06   5.162018e+03
  4.110490e-02   1.454192e+06   4.951619e+03
  4.229990e-02   1.329397e+06   4.497909e+03
  4.349480e-02   1.201492e+06   4.221586e+03
  4.468970e-02   1.096829e+06   3.947038e+03
  4.588460e-02   1.004532e+06   3.636768e+03
  4.707950e-02   9.227154e+05   3.556146e+03
  4.827440e-02   8.473523e+05   3.276347e+03
  4.946930e-02   7.759200e+05   3.061621e+03
  5.066420e-02   7.156681e+05   2.971138e+03
  5.185910e-02   6.554797e+05   2.660685e+03
  5.305410e-02   6.089607e+05   2.651492e+03
  5.424900e-02   5.596486e+05   2.409058e+03
  5.544390e-02   5.208119e+05   2.344810e+03
  5.663880e-02   4.758770e+05   2.197279e+03
  5.783370e-02   4.420130e+05   2.081912e+03
  5.902860e-02   4.109216e+05   2.011568e+03
  6.022350e-02   3.795868e+05   1.835682e+03
  6.141840e-02   3.556446e+05   1.818660e+03
  6.261330e-02   3.270336e+05   1.710367e+03
  6.380830e-02   3.039185e+05   1.621204e+03
  6.500320e-02   2.828605e+05   1.564031e+03
  6.619810e-02   2.635015e+05   1.451782e+03
  6.739300e-02   2.444759e+05   1.433044e+03
  6.858790e-02   2.315419e+05   1.356274e+03
  6.978280e-02   2.181935e+05   1.290611e+03
  7.097770e-02   2.057453e+05   1.259424e+03
  7.217260e-02   1.893530e+05   1.173956e+03
  7.336750e-02   1.769132e+05   1.156493e+03
  7.456250e-02   1.692379e+05   1.096316e+03
  7.575740e-02   1.585874e+05   1.054884e+03
  7.695230e-02   1.485338e+05   1.005952e+03
  7.814720e-02   1.398246e+05   9.817392e+02
  7.934210e-02   1.329523e+05   9.573092e+02
  8.053700e-02   1.267646e+05   8.960699e+02
  8.173190e-02   1.174797e+05   8.733164e+02
  8.292680e-02   1.132668e+05   8.369037e+02
  8.412170e-02   1.076882e+05   8.192828e+02
  8.531670e-02   1.015089e+05   7.975539e+02
  8.651160e-02   9.777849e+04   7.587940e+02
  8.770650e-02   9.320265e+04   7.493472e+02
  8.890140e-02   8.797507e+04   7.117482e+02
  9.009630e-02   8.338629e+04   6.887197e+02
  9.129120e-02   7.988644e+04   6.716705e+02
  9.248610e-02   7.645170e+04   6.492962e+02
  9.368100e-02   7.196035e+04   6.336738e+02
  9.487590e-02   6.970814e+04   6.086480e+02
  9.607090e-02   6.676519e+04   6.118299e+02
  9.726580e-02   6.305669e+04   5.903729e+02
  9.846070e-02   6.184045e+04   5.974713e+02
  9.965560e-02   5.939869e+04   5.855570e+02
  1.008510e-01   5.622455e+04   5.607893e+02
  1.020450e-01   5.418477e+04   5.578948e+02
  1.032400e-01   5.222446e+04   5.424180e+02
  1.044350e-01   4.932388e+04   5.290508e+02
  1.056300e-01   4.828885e+04   5.241053e+02
  1.068250e-01   4.566682e+04   5.072213e+02
  1.080200e-01   4.529279e+04   5.100682e+02
  1.092150e-01   4.292964e+04   4.865505e+02
  1.104100e-01   4.159790e+04   4.800752e+02
  1.116050e-01   4.028511e+04   4.696714e+02
  1.128000e-01   3.940529e+04   4.694767e+02
  1.139950e-01   3.868381e+04   4.662731e+02
  1.151890e-01   3.489274e+04   4.315976e+02
  1.163840e-01   3.512669e+04   4.406355e+02
  1.175790e-01   3.394506e+04   4.261819e+02
  1.187740e-01   3.258776e+04   4.209518e+02
  1.199690e-01   3.192642e+04   4.161760e+02
  1.211640e-01   3.157887e+04   4.059933e+02
  1.223590e-01   2.886383e+04   3.920978e+02
  1.235540e-01   2.930850e+04   3.937664e+02
  1.247490e-01   2.856987e+04   3.896535e+02
  1.259440e-01   2.761353e+04   3.771369e+02
  1.271390e-01   2.641575e+04   3.680587e+02
  1.283330e-01   2.618812e+04   3.726360e+02
  1.295280e-01   2.483040e+04   3.522485e+02
  1.307230e-01   2.392165e+04   3.533590e+02
  1.319180e-01   2.385738e+04   3.438148e+02
  1.331130e-01   2.315578e+04   3.405262e+02
  1.343080e-01   2.144645e+04   3.316373e+02
  1.355030e-01   2.213091e+04   3.307914e+02
  1.366980e-01   2.117791e+04   3.260070e+02
  1.378930e-01   2.034206e+04   3.138474e+02
  1.390880e-01   1.918465e+04   3.099544e+02
  1.402830e-01   1.914749e+04   3.013951e+02
  1.414770e-01   1.883613e+04   3.020070e+02
  1.426720e-01   1.801569e+04   2.938427e+02
  1.438670e-01   1.766841e+04   2.912947e+02
  1.450620e-01   1.714596e+04   2.890361e+02
  1.462570e-01   1.745610e+04   2.823961e+02
  1.474520e-01   1.690926e+04   2.835192e+02
  1.486470e-01   1.673280e+04   2.797752e+02
  1.498420e-01   1.587990e+04   2.717392e+02
  1.510370e-01   1.592257e+04   2.731903e+02
  1.522320e-01   1.556867e+04   2.646370e+02
  1.534270e-01   1.563952e+04   2.686109e+02
  1.546220e-01   1.478250e+04   2.588644e+02
  1.558160e-01   1.518667e+04   2.603727e+02
  1.570110e-01   1.412089e+04   2.534960e+02
  1.582060e-01   1.403995e+04   2.473064e+02
  1.594010e-01   1.340130e+04   2.479172e+02
  1.605960e-01   1.365301e+04   2.436484e+02
  1.617910e-01   1.342137e+04   2.417971e+02
  1.629860e-01   1.341898e+04   2.422262e+02
  1.641810e-01   1.287043e+04   2.361248e+02
  1.653760e-01   1.234960e+04   2.343499e+02
  1.665710e-01   1.243375e+04   2.281134e+02
  1.677660e-01   1.240488e+04   2.307511e+02
  1.689600e-01   1.235222e+04   2.300502e+02
  1.701550e-01   1.144019e+04   2.178393e+02
  1.713500e-01   1.128426e+04   2.190809e+02
  1.725450e-01   1.181714e+04   2.208135e+02
  1.737400e-01   1.151578e+04   2.203196e+02
  1.749350e-01   1.103663e+04   2.141522e+02
  1.761300e-01   1.062223e+04   2.088015e+02
  1.773250e-01   1.073954e+04   2.101354e+02
  1.785200e-01   1.060380e+04   2.050599e+02
  1.797150e-01   1.013198e+04   2.059192e+02
  1.809100e-01   1.026590e+04   2.072756e+02
  1.821040e-01   1.026315e+04   2.114428e+02
  1.832990e-01   9.899706e+03   2.090295e+02
  1.844940e-01   9.768825e+03   2.092252e+02
  1.856890e-01   1.025220e+04   2.170537e+02
  1.868840e-01   1.010043e+04   2.127467e+02
  1.880790e-01   9.263107e+03   2.073368e+02
  1.892740e-01   9.281671e+03   2.075445e+02
  1.904690e-01   9.120248e+03   2.053256e+02
  1.916640e-01   9.398256e+03   2.113703e+02
  1.928590e-01   9.071510e+03   2.010438e+02
