Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.388897e+07   3.436444e+04
  2.318130e-02   1.172546e+07   2.562295e+04
  2.437620e-02   9.747381e+06   2.136988e+04
  2.557110e-02   8.249832e+06   1.681285e+04
  2.676600e-02   6.916454e+06   1.383116e+04
  2.796090e-02   5.865690e+06   1.190567e+04
  2.915580e-02   4.984806e+06   1.086161e+04
  3.035070e-02   4.247263e+06   9.777111e+03
  3.154570e-02   3.663268e+06   8.865404e+03
  3.274060e-02   3.186788e+06   8.427797e+03
  3.393550e-02   2.803146e+06   7.353692e+03
  3.513040e-02   2.487213e+06   7.077178e+03
  3.632530e-02   2.195632e+06   6.299905e+03
  3.752020e-02   1.996848e+06   6.007955e+03
  3.871510e-02   1.773211e+06   5.617479e+03
  3.991000e-02   1.594898e+06   5.095807e+03
  4.110490e-02   1.442350e+06   4.880722e+03
  4.229990e-02   1.319646e+06   4.435314e+03
  4.349480e-02   1.198841e+06   4.173576e+03
  4.468970e-02   1.097657e+06   3.907936e+03
  4.588460e-02   1.000312e+06   3.591814e+03
  4.707950e-02   9.171191e+05   3.508899e+03
  4.827440e-02   8.453578e+05   3.238847e+03
  4.946930e-02   7.758939e+05   3.030096e+03
  5.066420e-02   7.175342e+05   2.944425e+03
  5.185910e-02   6.534131e+05   2.629179e+03
  5.305410e-02   6.019668e+05   2.609122e+03
  5.424900e-02   5.586842e+05   2.382237e+03
  5.544390e-02   5.157740e+05   2.309454e+03
  5.663880e-02   4.709531e+05   2.163410e+03
  5.783370e-02   4.426636e+05   2.062025e+03
  5.902860e-02   4.117473e+05   1.992888e+03
  6.022350e-02   3.756487e+05   1.807362e+03
  6.141840e-02   3.493357e+05   1.783928e+03
  6.261330e-02   3.259871e+05   1.690074e+03
  6.380830e-02   3.042247e+05   1.605346e+03
  6.500320e-02   2.847495e+05   1.553113e+03
  6.619810e-02   2.644894e+05   1.439549e+03
  6.739300e-02   2.473579e+05   1.426648e+03
  6.858790e-02   2.325567e+05   1.345270e+03
  6.978280e-02   2.179030e+05   1.276493e+03
  7.097770e-02   2.024506e+05   1.236457e+03
  7.217260e-02   1.905418e+05   1.165529e+03
  7.336750e-02   1.776934e+05   1.147125e+03
  7.456250e-02   1.679467e+05   1.080898e+03
  7.575740e-02   1.591445e+05   1.045872e+03
  7.695230e-02   1.492195e+05   9.979059e+02
  7.814720e-02   1.410900e+05   9.760337e+02
  7.934210e-02   1.330281e+05   9.477382e+02
  8.053700e-02   1.263805e+05   8.855136e+02
  8.173190e-02   1.182627e+05   8.672142e+02
  8.292680e-02   1.133244e+05   8.285109e+02
  8.412170e-02   1.066028e+05   8.067638e+02
  8.531670e-02   1.025324e+05   7.933243e+02
  8.651160e-02   9.709359e+04   7.483587e+02
  8.770650e-02   9.195130e+04   7.366483e+02
  8.890140e-02   8.812720e+04   7.050401e+02
  9.009630e-02   8.399864e+04   6.841378e+02
  9.129120e-02   7.787071e+04   6.563252e+02
  9.248610e-02   7.519581e+04   6.373213e+02
  9.368100e-02   7.153242e+04   6.252920e+02
  9.487590e-02   6.824585e+04   5.960393e+02
  9.607090e-02   6.651992e+04   6.044269e+02
  9.726580e-02   6.365109e+04   5.870513e+02
  9.846070e-02   6.088086e+04   5.867235e+02
  9.965560e-02   5.928067e+04   5.789614e+02
  1.008510e-01   5.719486e+04   5.597931e+02
  1.020450e-01   5.444372e+04   5.534774e+02
  1.032400e-01   5.222681e+04   5.368540e+02
  1.044350e-01   4.909318e+04   5.223861e+02
  1.056300e-01   4.796420e+04   5.169708e+02
  1.068250e-01   4.550532e+04   5.011185e+02
  1.080200e-01   4.431008e+04   4.993180e+02
  1.092150e-01   4.348836e+04   4.846722e+02
  1.104100e-01   4.159910e+04   4.751468e+02
  1.116050e-01   4.025493e+04   4.646690e+02
  1.128000e-01   3.814452e+04   4.571567e+02
