Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.387740e+07   3.446782e+04
  2.318130e-02   1.174783e+07   2.573526e+04
  2.437620e-02   9.704857e+06   2.139628e+04
  2.557110e-02   8.256305e+06   1.687707e+04
  2.676600e-02   6.906344e+06   1.386841e+04
  2.796090e-02   5.845131e+06   1.192551e+04
  2.915580e-02   4.980518e+06   1.089414e+04
  3.035070e-02   4.247596e+06   9.810998e+03
  3.154570e-02   3.650742e+06   8.880560e+03
  3.274060e-02   3.203370e+06   8.478648e+03
  3.393550e-02   2.805219e+06   7.381618e+03
  3.513040e-02   2.496339e+06   7.114445e+03
  3.632530e-02   2.200367e+06   6.328305e+03
  3.752020e-02   1.997670e+06   6.029783e+03
  3.871510e-02   1.775440e+06   5.640269e+03
  3.991000e-02   1.610716e+06   5.138562e+03
  4.110490e-02   1.452318e+06   4.914340e+03
  4.229990e-02   1.326919e+06   4.462760e+03
  4.349480e-02   1.202799e+06   4.194785e+03
  4.468970e-02   1.093565e+06   3.914011e+03
  4.588460e-02   1.003102e+06   3.609144e+03
  4.707950e-02   9.168593e+05   3.520424e+03
  4.827440e-02   8.427275e+05   3.244886e+03
  4.946930e-02   7.722129e+05   3.033258e+03
  5.066420e-02   7.134333e+05   2.946060e+03
  5.185910e-02   6.563010e+05   2.644011e+03
  5.305410e-02   6.056894e+05   2.626145e+03
  5.424900e-02   5.597785e+05   2.392740e+03
  5.544390e-02   5.163474e+05   2.318655e+03
  5.663880e-02   4.752769e+05   2.180766e+03
  5.783370e-02   4.424433e+05   2.068576e+03
  5.902860e-02   4.116507e+05   1.999483e+03
  6.022350e-02   3.791381e+05   1.821958e+03
  6.141840e-02   3.492757e+05   1.789887e+03
  6.261330e-02   3.317893e+05   1.710890e+03
  6.380830e-02   3.038824e+05   1.609940e+03
  6.500320e-02   2.861158e+05   1.562169e+03
  6.619810e-02   2.642383e+05   1.443796e+03
  6.739300e-02   2.488903e+05   1.435964e+03
  6.858790e-02   2.333853e+05   1.352283e+03
  6.978280e-02   2.182922e+05   1.282010e+03
  7.097770e-02   2.036884e+05   1.244480e+03
  7.217260e-02   1.889713e+05   1.164694e+03
  7.336750e-02   1.791220e+05   1.155674e+03
  7.456250e-02   1.672435e+05   1.082329e+03
  7.575740e-02   1.573028e+05   1.043366e+03
  7.695230e-02   1.492225e+05   1.001336e+03
  7.814720e-02   1.421946e+05   9.832043e+02
  7.934210e-02   1.322486e+05   9.481952e+02
  8.053700e-02   1.266546e+05   8.895111e+02
  8.173190e-02   1.189337e+05   8.726510e+02
  8.292680e-02   1.132303e+05   8.310044e+02
  8.412170e-02   1.071194e+05   8.114877e+02
