Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.389411e+07   3.440992e+04
  2.318130e-02   1.170755e+07   2.563252e+04
  2.437620e-02   9.723191e+06   2.136764e+04
  2.557110e-02   8.222847e+06   1.680443e+04
  2.676600e-02   6.887493e+06   1.381789e+04
  2.796090e-02   5.843327e+06   1.189648e+04
  2.915580e-02   4.984016e+06   1.087311e+04
  3.035070e-02   4.237313e+06   9.776768e+03
  3.154570e-02   3.672580e+06   8.886769e+03
  3.274060e-02   3.173451e+06   8.419716e+03
  3.393550e-02   2.801701e+06   7.360164e+03
  3.513040e-02   2.487994e+06   7.086346e+03
  3.632530e-02   2.197191e+06   6.309315e+03
  3.752020e-02   1.982391e+06   5.992981e+03
  3.871510e-02   1.777893e+06   5.631292e+03
  3.991000e-02   1.595594e+06   5.102720e+03
  4.110490e-02   1.441911e+06   4.885534e+03
  4.229990e-02   1.326716e+06   4.452241e+03
  4.349480e-02   1.200174e+06   4.180649e+03
  4.468970e-02   1.096908e+06   3.911049e+03
  4.588460e-02   1.000329e+06   3.595932e+03
  4.707950e-02   9.172975e+05   3.513235e+03
  4.827440e-02   8.463257e+05   3.244390e+03
  4.946930e-02   7.673428e+05   3.016782e+03
  5.066420e-02   7.162501e+05   2.945138e+03
  5.185910e-02   6.538942e+05   2.633140e+03
  5.305410e-02   6.012638e+05   2.610566e+03
  5.424900e-02   5.579410e+05   2.383362e+03
  5.544390e-02   5.128860e+05   2.305601e+03
  5.663880e-02   4.760102e+05   2.177470e+03
  5.783370e-02   4.423819e+05   2.063716e+03
  5.902860e-02   4.117668e+05   1.995204e+03
  6.022350e-02   3.786833e+05   1.816713e+03
  6.141840e-02   3.496749e+05   1.786825e+03
  6.261330e-02   3.257110e+05   1.691281e+03
  6.380830e-02   3.038564e+05   1.606200e+03
  6.500320e-02   2.821293e+05   1.547710e+03
  6.619810e-02   2.635292e+05   1.438569e+03
  6.739300e-02   2.468328e+05   1.426755e+03
  6.858790e-02   2.304423e+05   1.340665e+03
  6.978280e-02   2.170353e+05   1.275399e+03
  7.097770e-02   2.016175e+05   1.235314e+03
  7.217260e-02   1.912974e+05   1.169167e+03
  7.336750e-02   1.767621e+05   1.145418e+03
  7.456250e-02   1.677924e+05   1.081631e+03
  7.575740e-02   1.582050e+05   1.043968e+03
  7.695230e-02   1.491581e+05   9.988362e+02
  7.814720e-02   1.389007e+05   9.695338e+02
  7.934210e-02   1.336560e+05   9.510534e+02
  8.053700e-02   1.261025e+05   8.855460e+02
  8.173190e-02   1.188253e+05   8.702639e+02
  8.292680e-02   1.126355e+05   8.269289e+02
  8.412170e-02   1.076105e+05   8.114908e+02
  8.531670e-02   1.008157e+05   7.875505e+02
  8.651160e-02   9.632618e+04   7.462439e+02
  8.770650e-02   9.074708e+04   7.326418e+02
  8.890140e-02   8.720858e+04   7.021543e+02
  9.009630e-02   8.512821e+04   6.895064e+02
  9.129120e-02   7.937874e+04   6.634042e+02
  9.248610e-02   7.633077e+04   6.428439e+02
  9.368100e-02   7.204050e+04   6.282231e+02
  9.487590e-02   6.941872e+04   6.018235e+02
  9.607090e-02   6.758520e+04   6.099410e+02
  9.726580e-02   6.409998e+04   5.897883e+02
  9.846070e-02   6.141059e+04   5.899412e+02
  9.965560e-02   5.869596e+04   5.767548e+02
  1.008510e-01   5.652339e+04   5.571309e+02
  1.020450e-01   5.492867e+04   5.565698e+02
  1.032400e-01   5.257809e+04   5.392695e+02
  1.044350e-01   4.868688e+04   5.208121e+02
  1.056300e-01   4.833594e+04   5.195611e+02
  1.068250e-01   4.647735e+04   5.070189e+02
  1.080200e-01   4.439410e+04   5.003601e+02
  1.092150e-01   4.352787e+04   4.854443e+02
  1.104100e-01   4.190600e+04   4.774392e+02
  1.116050e-01   4.024986e+04   4.651686e+02
  1.128000e-01   3.973606e+04   4.671276e+02
  1.139950e-01   3.730570e+04   4.537010e+02
  1.151890e-01   3.617518e+04   4.354349e+02
  1.163840e-01   3.530600e+04   4.377150e+02
  1.175790e-01   3.412496e+04   4.233984e+02
  1.187740e-01   3.241565e+04   4.159958e+02
  1.199690e-01   3.174408e+04   4.111873e+02
  1.211640e-01   3.037821e+04   3.945554e+02
  1.223590e-01   2.913270e+04   3.903141e+02
  1.235540e-01   2.873285e+04   3.863115e+02
  1.247490e-01   2.786140e+04   3.812697e+02
  1.259440e-01   2.642763e+04   3.655726e+02
  1.271390e-01   2.605520e+04   3.621923e+02
  1.283330e-01   2.510703e+04   3.615236e+02
  1.295280e-01   2.470661e+04   3.481531e+02
  1.307230e-01   2.459774e+04   3.550378e+02
  1.319180e-01   2.365125e+04   3.391928e+02
  1.331130e-01   2.249782e+04   3.325810e+02
  1.343080e-01   2.191154e+04   3.321456e+02
  1.355030e-01   2.179557e+04   3.252708e+02
  1.366980e-01   2.103833e+04   3.219566e+02
  1.378930e-01   2.051331e+04   3.122808e+02
  1.390880e-01   1.976917e+04   3.117608e+02
  1.402830e-01   1.946461e+04   3.010991e+02
  1.414770e-01   1.835977e+04   2.954344e+02
  1.426720e-01   1.846848e+04   2.947890e+02
  1.438670e-01   1.861948e+04   2.962948e+02
  1.450620e-01   1.760366e+04   2.901878e+02
