Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.393621e+07   3.469996e+04
  2.318130e-02   1.175616e+07   2.586302e+04
  2.437620e-02   9.716479e+06   2.150775e+04
  2.557110e-02   8.310049e+06   1.700994e+04
  2.676600e-02   6.893443e+06   1.391930e+04
  2.796090e-02   5.842134e+06   1.197740e+04
  2.915580e-02   5.005509e+06   1.097177e+04
  3.035070e-02   4.251088e+06   9.860261e+03
  3.154570e-02   3.684707e+06   8.962890e+03
  3.274060e-02   3.208502e+06   8.524540e+03
  3.393550e-02   2.798160e+06   7.406300e+03
  3.513040e-02   2.483549e+06   7.128897e+03
  3.632530e-02   2.201572e+06   6.359209e+03
  3.752020e-02   1.988737e+06   6.044011e+03
  3.871510e-02   1.781805e+06   5.676409e+03
  3.991000e-02   1.605676e+06   5.154159e+03
  4.110490e-02   1.460566e+06   4.950985e+03
  4.229990e-02   1.316303e+06   4.465356e+03
  4.349480e-02   1.191838e+06   4.194870e+03
  4.468970e-02   1.095382e+06   3.935314e+03
  4.588460e-02   9.946757e+05   3.610515e+03
  4.707950e-02   9.239239e+05   3.550247e+03
  4.827440e-02   8.486084e+05   3.271194e+03
  4.946930e-02   7.766891e+05   3.056055e+03
  5.066420e-02   7.148672e+05   2.962609e+03
  5.185910e-02   6.507106e+05   2.644859e+03
  5.305410e-02   6.053205e+05   2.637443e+03
  5.424900e-02   5.631537e+05   2.411003e+03
  5.544390e-02   5.169982e+05   2.330808e+03
  5.663880e-02   4.701848e+05   2.179048e+03
  5.783370e-02   4.440415e+05   2.081859e+03
  5.902860e-02   4.141596e+05   2.014809e+03
  6.022350e-02   3.787525e+05   1.829424e+03
  6.141840e-02   3.514284e+05   1.803668e+03
  6.261330e-02   3.274730e+05   1.707558e+03
  6.380830e-02   3.061989e+05   1.623513e+03
  6.500320e-02   2.837232e+05   1.562792e+03
  6.619810e-02   2.644739e+05   1.451096e+03
  6.739300e-02   2.503534e+05   1.446815e+03
  6.858790e-02   2.313265e+05   1.352509e+03
  6.978280e-02   2.170793e+05   1.284335e+03
  7.097770e-02   2.041504e+05   1.251632e+03
  7.217260e-02   1.904490e+05   1.174627e+03
  7.336750e-02   1.757047e+05   1.149872e+03
  7.456250e-02   1.681381e+05   1.090221e+03
  7.575740e-02   1.581203e+05   1.050894e+03
  7.695230e-02   1.470204e+05   9.985001e+02
  7.814720e-02   1.400227e+05   9.801628e+02
  7.934210e-02   1.359060e+05   9.656468e+02
  8.053700e-02   1.271374e+05   8.953118e+02
  8.173190e-02   1.187723e+05   8.760774e+02
  8.292680e-02   1.127436e+05   8.330381e+02
  8.412170e-02   1.066386e+05   8.133954e+02
  8.531670e-02   1.025183e+05   7.996563e+02
  8.651160e-02   9.725653e+04   7.550162e+02
  8.770650e-02   9.139286e+04   7.403205e+02
  8.890140e-02   8.718470e+04   7.069055e+02
  9.009630e-02   8.253118e+04   6.835950e+02
  9.129120e-02   7.943314e+04   6.682135e+02
  9.248610e-02   7.616993e+04   6.466001e+02
  9.368100e-02   7.293323e+04   6.364679e+02
  9.487590e-02   7.049172e+04   6.106442e+02
  9.607090e-02   6.660749e+04   6.096939e+02
  9.726580e-02   6.393184e+04   5.930811e+02
  9.846070e-02   6.135370e+04   5.937394e+02
  9.965560e-02   5.838312e+04   5.791874e+02
  1.008510e-01   5.649377e+04   5.608306e+02
  1.020450e-01   5.458630e+04   5.586634e+02
  1.032400e-01   5.259447e+04   5.430775e+02
  1.044350e-01   4.939542e+04   5.282102e+02
  1.056300e-01   4.735238e+04   5.177984e+02
  1.068250e-01   4.560730e+04   5.057186e+02
  1.080200e-01   4.453469e+04   5.046120e+02
  1.092150e-01   4.283015e+04   4.848627e+02
  1.104100e-01   4.141679e+04   4.779214e+02
  1.116050e-01   4.006088e+04   4.672796e+02
  1.128000e-01   3.920101e+04   4.671755e+02
  1.139950e-01   3.769397e+04   4.592047e+02
  1.151890e-01   3.640013e+04   4.398025e+02
  1.163840e-01   3.479939e+04   4.375637e+02
  1.175790e-01   3.358588e+04   4.229410e+02
  1.187740e-01   3.282153e+04   4.214822e+02
  1.199690e-01   3.161156e+04   4.131612e+02
  1.211640e-01   3.077317e+04   3.998540e+02
