Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.393609e+07   3.490190e+04
  2.318130e-02   1.176139e+07   2.601944e+04
  2.437620e-02   9.738670e+06   2.165770e+04
  2.557110e-02   8.327169e+06   1.712663e+04
  2.676600e-02   6.928308e+06   1.403573e+04
  2.796090e-02   5.872846e+06   1.207878e+04
  2.915580e-02   4.995470e+06   1.102460e+04
  3.035070e-02   4.264493e+06   9.933313e+03
  3.154570e-02   3.680022e+06   9.009358e+03
  3.274060e-02   3.210790e+06   8.577245e+03
  3.393550e-02   2.824582e+06   7.484523e+03
  3.513040e-02   2.500555e+06   7.194925e+03
  3.632530e-02   2.200792e+06   6.395112e+03
  3.752020e-02   1.992383e+06   6.084783e+03
  3.871510e-02   1.783356e+06   5.711953e+03
  3.991000e-02   1.616081e+06   5.200949e+03
  4.110490e-02   1.459071e+06   4.977271e+03
  4.229990e-02   1.328171e+06   4.511565e+03
  4.349480e-02   1.206269e+06   4.244769e+03
  4.468970e-02   1.104260e+06   3.974241e+03
  4.588460e-02   1.011321e+06   3.661803e+03
  4.707950e-02   9.255257e+05   3.574018e+03
  4.827440e-02   8.502045e+05   3.293338e+03
  4.946930e-02   7.752640e+05   3.071033e+03
  5.066420e-02   7.143248e+05   2.978733e+03
  5.185910e-02   6.602808e+05   2.679754e+03
  5.305410e-02   6.119270e+05   2.667241e+03
  5.424900e-02   5.665997e+05   2.432453e+03
  5.544390e-02   5.211562e+05   2.353792e+03
  5.663880e-02   4.785076e+05   2.211052e+03
  5.783370e-02   4.459012e+05   2.098364e+03
  5.902860e-02   4.132466e+05   2.024308e+03
  6.022350e-02   3.827481e+05   1.849759e+03
  6.141840e-02   3.535766e+05   1.819709e+03
  6.261330e-02   3.297313e+05   1.723415e+03
  6.380830e-02   3.049340e+05   1.629592e+03
  6.500320e-02   2.855050e+05   1.576822e+03
  6.619810e-02   2.681676e+05   1.469704e+03
  6.739300e-02   2.517978e+05   1.459434e+03
  6.858790e-02   2.325088e+05   1.363858e+03
  6.978280e-02   2.191386e+05   1.297929e+03
  7.097770e-02   2.037949e+05   1.257825e+03
  7.217260e-02   1.896395e+05   1.178954e+03
  7.336750e-02   1.796759e+05   1.169565e+03
  7.456250e-02   1.678209e+05   1.095536e+03
  7.575740e-02   1.589500e+05   1.059785e+03
  7.695230e-02   1.490055e+05   1.011073e+03
  7.814720e-02   1.394789e+05   9.839552e+02
  7.934210e-02   1.346686e+05   9.668390e+02
  8.053700e-02   1.260904e+05   8.968105e+02
  8.173190e-02   1.204736e+05   8.874685e+02
  8.292680e-02   1.126410e+05   8.375083e+02
  8.412170e-02   1.071312e+05   8.200201e+02
  8.531670e-02   1.034194e+05   8.078406e+02
  8.651160e-02   9.649517e+04   7.564353e+02
  8.770650e-02   9.248480e+04   7.490674e+02
  8.890140e-02   8.871349e+04   7.172295e+02
  9.009630e-02   8.388485e+04   6.931922e+02
  9.129120e-02   8.038953e+04   6.761393e+02
  9.248610e-02   7.675435e+04   6.528562e+02
  9.368100e-02   7.268389e+04   6.390796e+02
  9.487590e-02   6.997198e+04   6.119322e+02
  9.607090e-02   6.580472e+04   6.095382e+02
  9.726580e-02   6.374359e+04   5.956565e+02
  9.846070e-02   6.028588e+04   5.919777e+02
