Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.395689e+07   3.492794e+04
  2.318130e-02   1.172847e+07   2.598299e+04
  2.437620e-02   9.727111e+06   2.164484e+04
  2.557110e-02   8.296347e+06   1.709490e+04
  2.676600e-02   6.891116e+06   1.399801e+04
  2.796090e-02   5.858884e+06   1.206441e+04
  2.915580e-02   4.996151e+06   1.102535e+04
  3.035070e-02   4.244780e+06   9.910328e+03
  3.154570e-02   3.666281e+06   8.992522e+03
  3.274060e-02   3.216266e+06   8.584557e+03
  3.393550e-02   2.819346e+06   7.477583e+03
  3.513040e-02   2.496621e+06   7.189264e+03
  3.632530e-02   2.216123e+06   6.417348e+03
  3.752020e-02   1.992383e+06   6.084783e+03
  3.871510e-02   1.778855e+06   5.704741e+03
  3.991000e-02   1.605235e+06   5.183466e+03
  4.110490e-02   1.459122e+06   4.977358e+03
  4.229990e-02   1.343420e+06   4.537389e+03
  4.349480e-02   1.207105e+06   4.246240e+03
  4.468970e-02   1.102429e+06   3.970945e+03
  4.588460e-02   1.003167e+06   3.647011e+03
  4.707950e-02   9.277339e+05   3.578279e+03
  4.827440e-02   8.468494e+05   3.286834e+03
  4.946930e-02   7.803125e+05   3.081016e+03
  5.066420e-02   7.196535e+05   2.989823e+03
  5.185910e-02   6.559088e+05   2.670868e+03
  5.305410e-02   6.050329e+05   2.652174e+03
  5.424900e-02   5.560317e+05   2.409662e+03
  5.544390e-02   5.184135e+05   2.347590e+03
  5.663880e-02   4.774349e+05   2.208572e+03
  5.783370e-02   4.403318e+05   2.085219e+03
  5.902860e-02   4.094784e+05   2.015058e+03
  6.022350e-02   3.822564e+05   1.848570e+03
  6.141840e-02   3.524808e+05   1.816887e+03
  6.261330e-02   3.279387e+05   1.718724e+03
  6.380830e-02   3.032620e+05   1.625118e+03
  6.500320e-02   2.805062e+05   1.562957e+03
  6.619810e-02   2.647443e+05   1.460293e+03
  6.739300e-02   2.493954e+05   1.452455e+03
  6.858790e-02   2.315408e+05   1.361016e+03
  6.978280e-02   2.196460e+05   1.299430e+03
  7.097770e-02   2.012019e+05   1.249798e+03
  7.217260e-02   1.902478e+05   1.180844e+03
  7.336750e-02   1.769961e+05   1.160811e+03
  7.456250e-02   1.675992e+05   1.094812e+03
  7.575740e-02   1.594800e+05   1.061550e+03
  7.695230e-02   1.489507e+05   1.010887e+03
  7.814720e-02   1.407978e+05   9.885962e+02
  7.934210e-02   1.323502e+05   9.584805e+02
  8.053700e-02   1.250380e+05   8.930599e+02
  8.173190e-02   1.190550e+05   8.822278e+02
  8.292680e-02   1.129212e+05   8.385494e+02
  8.412170e-02   1.071688e+05   8.201642e+02
  8.531670e-02   1.020374e+05   8.024250e+02
  8.651160e-02   9.673236e+04   7.573644e+02
  8.770650e-02   9.108333e+04   7.433703e+02
  8.890140e-02   8.884106e+04   7.177450e+02
  9.009630e-02   8.283658e+04   6.888473e+02
  9.129120e-02   7.884270e+04   6.696027e+02
  9.248610e-02   7.600469e+04   6.496602e+02
  9.368100e-02   7.297047e+04   6.403383e+02
  9.487590e-02   7.048038e+04   6.141512e+02
  9.607090e-02   6.574261e+04   6.092504e+02
  9.726580e-02   6.305895e+04   5.924490e+02
  9.846070e-02   6.025682e+04   5.918349e+02
  9.965560e-02   5.901867e+04   5.857229e+02
  1.008510e-01   5.668061e+04   5.650290e+02
  1.020450e-01   5.454143e+04   5.616861e+02
  1.032400e-01   5.273802e+04   5.469854e+02
  1.044350e-01   4.911531e+04   5.297780e+02
  1.056300e-01   4.911995e+04   5.304456e+02
  1.068250e-01   4.582240e+04   5.098621e+02
  1.080200e-01   4.486407e+04   5.094244e+02
  1.092150e-01   4.378585e+04   4.930977e+02
  1.104100e-01   4.126459e+04   4.798209e+02
  1.116050e-01   3.992784e+04   4.692200e+02
  1.128000e-01   3.928158e+04   4.703791e+02
  1.139950e-01   3.733066e+04   4.596479e+02
  1.151890e-01   3.592221e+04   4.394503e+02
  1.163840e-01   3.520592e+04   4.426755e+02
  1.175790e-01   3.374116e+04   4.263865e+02
  1.187740e-01   3.165532e+04   4.163372e+02
  1.199690e-01   3.159297e+04   4.154453e+02
  1.211640e-01   3.068064e+04   4.015777e+02
  1.223590e-01   2.975271e+04   3.994822e+02
  1.235540e-01   2.861360e+04   3.904315e+02
  1.247490e-01   2.797274e+04   3.869089e+02
  1.259440e-01   2.752699e+04   3.778628e+02
  1.271390e-01   2.634786e+04   3.688715e+02
  1.283330e-01   2.537320e+04   3.680756e+02
