Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.398749e+07   3.496620e+04
  2.318130e-02   1.176404e+07   2.602237e+04
  2.437620e-02   9.767858e+06   2.169013e+04
  2.557110e-02   8.308958e+06   1.710789e+04
  2.676600e-02   6.918697e+06   1.402599e+04
  2.796090e-02   5.849618e+06   1.205487e+04
  2.915580e-02   4.984010e+06   1.101195e+04
  3.035070e-02   4.248852e+06   9.915080e+03
  3.154570e-02   3.667715e+06   8.994280e+03
  3.274060e-02   3.208040e+06   8.573572e+03
  3.393550e-02   2.808617e+06   7.463341e+03
  3.513040e-02   2.494841e+06   7.186700e+03
  3.632530e-02   2.216383e+06   6.417725e+03
  3.752020e-02   1.997196e+06   6.092128e+03
  3.871510e-02   1.788240e+06   5.719770e+03
  3.991000e-02   1.618542e+06   5.204906e+03
  4.110490e-02   1.451634e+06   4.964570e+03
  4.229990e-02   1.324968e+06   4.506122e+03
  4.349480e-02   1.206224e+06   4.244690e+03
  4.468970e-02   1.099239e+06   3.965196e+03
  4.588460e-02   1.006773e+06   3.653561e+03
  4.707950e-02   9.208608e+05   3.564999e+03
  4.827440e-02   8.449869e+05   3.283217e+03
  4.946930e-02   7.759209e+05   3.072334e+03
  5.066420e-02   7.186349e+05   2.987706e+03
  5.185910e-02   6.609878e+05   2.681189e+03
  5.305410e-02   6.071372e+05   2.656782e+03
  5.424900e-02   5.579428e+05   2.413799e+03
  5.544390e-02   5.215390e+05   2.354656e+03
  5.663880e-02   4.752485e+05   2.203509e+03
  5.783370e-02   4.447359e+05   2.095621e+03
  5.902860e-02   4.127210e+05   2.023021e+03
  6.022350e-02   3.800394e+05   1.843202e+03
  6.141840e-02   3.508794e+05   1.812755e+03
  6.261330e-02   3.304789e+05   1.725368e+03
  6.380830e-02   3.041067e+05   1.627380e+03
  6.500320e-02   2.858707e+05   1.577832e+03
  6.619810e-02   2.671930e+05   1.467031e+03
  6.739300e-02   2.493447e+05   1.452307e+03
  6.858790e-02   2.305088e+05   1.357980e+03
  6.978280e-02   2.187543e+05   1.296790e+03
  7.097770e-02   2.026459e+05   1.254275e+03
  7.217260e-02   1.904677e+05   1.181526e+03
  7.336750e-02   1.779096e+05   1.163803e+03
  7.456250e-02   1.677494e+05   1.095302e+03
  7.575740e-02   1.594093e+05   1.061315e+03
  7.695230e-02   1.499386e+05   1.014234e+03
  7.814720e-02   1.409921e+05   9.892783e+02
  7.934210e-02   1.320795e+05   9.574998e+02
  8.053700e-02   1.267793e+05   8.992570e+02
  8.173190e-02   1.191204e+05   8.824700e+02
  8.292680e-02   1.126098e+05   8.373925e+02
  8.412170e-02   1.072316e+05   8.204044e+02
  8.531670e-02   1.026053e+05   8.046550e+02
  8.651160e-02   9.731348e+04   7.596359e+02
  8.770650e-02   9.233920e+04   7.484775e+02
  8.890140e-02   8.757116e+04   7.125968e+02
  9.009630e-02   8.151907e+04   6.833474e+02
  9.129120e-02   8.041227e+04   6.762350e+02
  9.248610e-02   7.631010e+04   6.509642e+02
  9.368100e-02   7.234112e+04   6.375709e+02
  9.487590e-02   7.048573e+04   6.141746e+02
  9.607090e-02   6.769614e+04   6.182361e+02
  9.726580e-02   6.248007e+04   5.897234e+02
