Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.393098e+07   3.441636e+04
  2.318130e-02   1.176667e+07   2.566793e+04
  2.437620e-02   9.704606e+06   2.132294e+04
  2.557110e-02   8.248530e+06   1.681152e+04
  2.676600e-02   6.907216e+06   1.382192e+04
  2.796090e-02   5.854357e+06   1.189416e+04
  2.915580e-02   4.970819e+06   1.084636e+04
  3.035070e-02   4.226152e+06   9.752782e+03
  3.154570e-02   3.655308e+06   8.855767e+03
  3.274060e-02   3.193765e+06   8.437017e+03
  3.393550e-02   2.810419e+06   7.363226e+03
  3.513040e-02   2.477486e+06   7.063326e+03
  3.632530e-02   2.193553e+06   6.296922e+03
  3.752020e-02   1.996739e+06   6.007792e+03
  3.871510e-02   1.769172e+06   5.611077e+03
  3.991000e-02   1.608070e+06   5.116806e+03
  4.110490e-02   1.449749e+06   4.893224e+03
  4.229990e-02   1.319154e+06   4.434487e+03
  4.349480e-02   1.191852e+06   4.161393e+03
  4.468970e-02   1.091521e+06   3.896998e+03
  4.588460e-02   9.996802e+05   3.590679e+03
  4.707950e-02   9.174010e+05   3.509438e+03
  4.827440e-02   8.438438e+05   3.235946e+03
  4.946930e-02   7.763909e+05   3.031066e+03
  5.066420e-02   7.133415e+05   2.935811e+03
  5.185910e-02   6.568830e+05   2.636151e+03
  5.305410e-02   6.021365e+05   2.609489e+03
  5.424900e-02   5.600352e+05   2.385116e+03
  5.544390e-02   5.171080e+05   2.312439e+03
  5.663880e-02   4.784067e+05   2.180463e+03
  5.783370e-02   4.410403e+05   2.058241e+03
  5.902860e-02   4.101076e+05   1.988916e+03
  6.022350e-02   3.749530e+05   1.805687e+03
  6.141840e-02   3.499278e+05   1.785439e+03
  6.261330e-02   3.254264e+05   1.688619e+03
  6.380830e-02   3.024966e+05   1.600780e+03
  6.500320e-02   2.842074e+05   1.551633e+03
  6.619810e-02   2.631575e+05   1.435920e+03
  6.739300e-02   2.478763e+05   1.428142e+03
  6.858790e-02   2.318485e+05   1.343220e+03
  6.978280e-02   2.179255e+05   1.276559e+03
  7.097770e-02   2.033719e+05   1.239267e+03
  7.217260e-02   1.906345e+05   1.165813e+03
  7.336750e-02   1.772194e+05   1.145594e+03
  7.456250e-02   1.671258e+05   1.078253e+03
  7.575740e-02   1.586290e+05   1.044177e+03
  7.695230e-02   1.475845e+05   9.924238e+02
  7.814720e-02   1.389294e+05   9.685314e+02
  7.934210e-02   1.336291e+05   9.498764e+02
  8.053700e-02   1.257849e+05   8.834245e+02
  8.173190e-02   1.195791e+05   8.720272e+02
  8.292680e-02   1.119373e+05   8.234247e+02
  8.412170e-02   1.056442e+05   8.031284e+02
  8.531670e-02   1.021948e+05   7.920172e+02
