Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.392145e+07   3.440460e+04
  2.318130e-02   1.169427e+07   2.558885e+04
  2.437620e-02   9.687600e+06   2.130424e+04
  2.557110e-02   8.229822e+06   1.679244e+04
  2.676600e-02   6.896733e+06   1.381143e+04
  2.796090e-02   5.858030e+06   1.189789e+04
  2.915580e-02   4.972665e+06   1.084838e+04
  3.035070e-02   4.228132e+06   9.755067e+03
  3.154570e-02   3.668675e+06   8.871944e+03
  3.274060e-02   3.180904e+06   8.420013e+03
  3.393550e-02   2.788099e+06   7.333928e+03
  3.513040e-02   2.478916e+06   7.065364e+03
  3.632530e-02   2.182708e+06   6.281335e+03
  3.752020e-02   1.989057e+06   5.996223e+03
  3.871510e-02   1.771894e+06   5.615393e+03
  3.991000e-02   1.601166e+06   5.105811e+03
  4.110490e-02   1.442615e+06   4.881169e+03
  4.229990e-02   1.317559e+06   4.431805e+03
  4.349480e-02   1.197098e+06   4.170540e+03
  4.468970e-02   1.096697e+06   3.906226e+03
  4.588460e-02   9.991643e+05   3.589753e+03
  4.707950e-02   9.172265e+05   3.509105e+03
  4.827440e-02   8.442906e+05   3.236802e+03
  4.946930e-02   7.742609e+05   3.026905e+03
  5.066420e-02   7.121695e+05   2.933398e+03
  5.185910e-02   6.554337e+05   2.633241e+03
  5.305410e-02   6.042399e+05   2.614043e+03
  5.424900e-02   5.605228e+05   2.386154e+03
  5.544390e-02   5.145745e+05   2.306767e+03
  5.663880e-02   4.723842e+05   2.166695e+03
  5.783370e-02   4.403007e+05   2.056515e+03
  5.902860e-02   4.091816e+05   1.986669e+03
  6.022350e-02   3.756226e+05   1.807299e+03
  6.141840e-02   3.486889e+05   1.782276e+03
  6.261330e-02   3.259696e+05   1.690028e+03
  6.380830e-02   3.013615e+05   1.597774e+03
  6.500320e-02   2.813780e+05   1.543891e+03
  6.619810e-02   2.663072e+05   1.444487e+03
  6.739300e-02   2.463376e+05   1.423703e+03
  6.858790e-02   2.309847e+05   1.340716e+03
  6.978280e-02   2.150989e+05   1.268253e+03
  7.097770e-02   2.025337e+05   1.236710e+03
  7.217260e-02   1.884885e+05   1.159233e+03
  7.336750e-02   1.770343e+05   1.144996e+03
  7.456250e-02   1.675780e+05   1.079711e+03
  7.575740e-02   1.580173e+05   1.042162e+03
  7.695230e-02   1.485521e+05   9.956719e+02
  7.814720e-02   1.389226e+05   9.685078e+02
  7.934210e-02   1.320221e+05   9.441476e+02
  8.053700e-02   1.261447e+05   8.846873e+02
  8.173190e-02   1.202531e+05   8.744816e+02
  8.292680e-02   1.134940e+05   8.291306e+02
  8.412170e-02   1.074026e+05   8.097847e+02
  8.531670e-02   1.025078e+05   7.932293e+02
  8.651160e-02   9.678212e+04   7.471574e+02
  8.770650e-02   9.210474e+04   7.372627e+02
  8.890140e-02   8.737701e+04   7.020329e+02
  9.009630e-02   8.332999e+04   6.814094e+02
  9.129120e-02   7.978470e+04   6.643422e+02
  9.248610e-02   7.554151e+04   6.387846e+02
  9.368100e-02   7.266933e+04   6.302415e+02
  9.487590e-02   6.900587e+04   5.993490e+02
  9.607090e-02   6.597071e+04   6.019266e+02
  9.726580e-02   6.459860e+04   5.914046e+02
  9.846070e-02   6.183080e+04   5.912831e+02
  9.965560e-02   5.709242e+04   5.681752e+02
  1.008510e-01   5.595114e+04   5.536732e+02
  1.020450e-01   5.284012e+04   5.452653e+02
  1.032400e-01   5.198400e+04   5.356045e+02
  1.044350e-01   4.843171e+04   5.188549e+02
  1.056300e-01   4.785833e+04   5.164000e+02
  1.068250e-01   4.548324e+04   5.009970e+02
  1.080200e-01   4.469832e+04   5.015007e+02
  1.092150e-01   4.293199e+04   4.815619e+02
  1.104100e-01   4.139287e+04   4.739676e+02
  1.116050e-01   4.019056e+04   4.642974e+02
  1.128000e-01   3.857736e+04   4.597432e+02
  1.139950e-01   3.720990e+04   4.526029e+02
  1.151890e-01   3.616618e+04   4.348857e+02
  1.163840e-01   3.407250e+04   4.295118e+02
  1.175790e-01   3.355997e+04   4.194013e+02
  1.187740e-01   3.338063e+04   4.216622e+02
  1.199690e-01   3.213426e+04   4.132362e+02
  1.211640e-01   3.091760e+04   3.975903e+02
  1.223590e-01   2.939519e+04   3.916227e+02
  1.235540e-01   2.812861e+04   3.817933e+02
  1.247490e-01   2.759506e+04   3.790115e+02
  1.259440e-01   2.670057e+04   3.670377e+02
  1.271390e-01   2.591561e+04   3.608101e+02
  1.283330e-01   2.525772e+04   3.621946e+02
