Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.399100e+07   3.468808e+04
  2.318130e-02   1.177149e+07   2.582031e+04
  2.437620e-02   9.716826e+06   2.145863e+04
  2.557110e-02   8.288997e+06   1.694928e+04
  2.676600e-02   6.949680e+06   1.394380e+04
  2.796090e-02   5.866774e+06   1.197500e+04
  2.915580e-02   4.996188e+06   1.093632e+04
  3.035070e-02   4.254194e+06   9.841161e+03
  3.154570e-02   3.671976e+06   8.926800e+03
  3.274060e-02   3.206330e+06   8.502042e+03
  3.393550e-02   2.809804e+06   7.404612e+03
  3.513040e-02   2.476795e+06   7.102812e+03
  3.632530e-02   2.197941e+06   6.339338e+03
  3.752020e-02   1.987912e+06   6.028851e+03
  3.871510e-02   1.786123e+06   5.670203e+03
  3.991000e-02   1.599808e+06   5.132893e+03
  4.110490e-02   1.452982e+06   4.926749e+03
  4.229990e-02   1.332130e+06   4.481782e+03
  4.349480e-02   1.202392e+06   4.203705e+03
  4.468970e-02   1.102435e+06   3.938876e+03
  4.588460e-02   1.002248e+06   3.615891e+03
  4.707950e-02   9.225684e+05   3.539476e+03
  4.827440e-02   8.507944e+05   3.267866e+03
  4.946930e-02   7.690844e+05   3.034058e+03
  5.066420e-02   7.181311e+05   2.962531e+03
  5.185910e-02   6.634489e+05   2.664475e+03
  5.305410e-02   6.083255e+05   2.637897e+03
  5.424900e-02   5.578828e+05   2.394170e+03
  5.544390e-02   5.201335e+05   2.332484e+03
  5.663880e-02   4.774922e+05   2.190862e+03
  5.783370e-02   4.421068e+05   2.072538e+03
  5.902860e-02   4.092699e+05   1.998270e+03
  6.022350e-02   3.800809e+05   1.828411e+03
  6.141840e-02   3.523927e+05   1.801984e+03
  6.261330e-02   3.270221e+05   1.702455e+03
  6.380830e-02   3.059308e+05   1.619067e+03
  6.500320e-02   2.843809e+05   1.561002e+03
  6.619810e-02   2.663249e+05   1.452814e+03
  6.739300e-02   2.459565e+05   1.430753e+03
  6.858790e-02   2.341199e+05   1.357519e+03
  6.978280e-02   2.175259e+05   1.282697e+03
  7.097770e-02   2.024480e+05   1.243534e+03
  7.217260e-02   1.906118e+05   1.172424e+03
  7.336750e-02   1.792714e+05   1.158811e+03
  7.456250e-02   1.698279e+05   1.093164e+03
  7.575740e-02   1.594095e+05   1.052741e+03
  7.695230e-02   1.484641e+05   1.001081e+03
  7.814720e-02   1.421791e+05   9.854081e+02
  7.934210e-02   1.333757e+05   9.544136e+02
  8.053700e-02   1.245070e+05   8.839622e+02
  8.173190e-02   1.180011e+05   8.712187e+02
  8.292680e-02   1.119006e+05   8.280075e+02
  8.412170e-02   1.065188e+05   8.110676e+02
  8.531670e-02   1.009977e+05   7.918769e+02
  8.651160e-02   9.631345e+04   7.496175e+02
  8.770650e-02   9.227995e+04   7.421926e+02
  8.890140e-02   8.715470e+04   7.051572e+02
  9.009630e-02   8.311550e+04   6.844318e+02
  9.129120e-02   7.991842e+04   6.687090e+02
  9.248610e-02   7.640434e+04   6.461038e+02
  9.368100e-02   7.174647e+04   6.298156e+02
  9.487590e-02   7.061519e+04   6.097721e+02
  9.607090e-02   6.681232e+04   6.092253e+02
  9.726580e-02   6.244400e+04   5.847904e+02
  9.846070e-02   6.135759e+04   5.923916e+02
  9.965560e-02   5.955026e+04   5.836018e+02
  1.008510e-01   5.679930e+04   5.610509e+02
  1.020450e-01   5.375481e+04   5.531162e+02
  1.032400e-01   5.310622e+04   5.444573e+02
  1.044350e-01   5.017473e+04   5.311354e+02
  1.056300e-01   4.792935e+04   5.197446e+02
  1.068250e-01   4.610651e+04   5.073086e+02
  1.080200e-01   4.486492e+04   5.053138e+02
  1.092150e-01   4.263869e+04   4.826644e+02
  1.104100e-01   4.093543e+04   4.740425e+02
  1.116050e-01   3.974648e+04   4.643712e+02
  1.128000e-01   3.847212e+04   4.617467e+02
  1.139950e-01   3.733133e+04   4.559387e+02
  1.151890e-01   3.708967e+04   4.429268e+02
  1.163840e-01   3.515419e+04   4.387765e+02
  1.175790e-01   3.445996e+04   4.274232e+02
  1.187740e-01   3.273528e+04   4.199593e+02
  1.199690e-01   3.135871e+04   4.105585e+02
  1.211640e-01   3.076615e+04   3.988882e+02
  1.223590e-01   2.965391e+04   3.955965e+02
  1.235540e-01   2.921197e+04   3.913059e+02
  1.247490e-01   2.788592e+04   3.831872e+02
  1.259440e-01   2.679313e+04   3.697803e+02
  1.271390e-01   2.671652e+04   3.684424e+02
  1.283330e-01   2.535366e+04   3.649614e+02
  1.295280e-01   2.558239e+04   3.558950e+02
  1.307230e-01   2.491184e+04   3.589364e+02
  1.319180e-01   2.344163e+04   3.392353e+02
  1.331130e-01   2.300240e+04   3.378325e+02
  1.343080e-01   2.262622e+04   3.390671e+02
  1.355030e-01   2.128565e+04   3.229179e+02
  1.366980e-01   2.065997e+04   3.205119e+02
  1.378930e-01   2.001587e+04   3.098863e+02
  1.390880e-01   1.986165e+04   3.139225e+02
  1.402830e-01   1.933806e+04   3.014954e+02
  1.414770e-01   1.901316e+04   3.020245e+02
  1.426720e-01   1.841037e+04   2.956750e+02
  1.438670e-01   1.801033e+04   2.927444e+02
  1.450620e-01   1.786691e+04   2.936906e+02
  1.462570e-01   1.735895e+04   2.803115e+02
  1.474520e-01   1.725775e+04   2.851060e+02
  1.486470e-01   1.617107e+04   2.737715e+02
  1.498420e-01   1.610707e+04   2.724148e+02
  1.510370e-01   1.580866e+04   2.709570e+02
  1.522320e-01   1.564390e+04   2.640532e+02
  1.534270e-01   1.534030e+04   2.648029e+02
  1.546220e-01   1.516308e+04   2.609674e+02
  1.558160e-01   1.482587e+04   2.560756e+02
  1.570110e-01   1.432019e+04   2.541023e+02
  1.582060e-01   1.412234e+04   2.468880e+02
  1.594010e-01   1.363706e+04   2.489360e+02
  1.605960e-01   1.357055e+04   2.417921e+02
  1.617910e-01   1.354829e+04   2.418182e+02
  1.629860e-01   1.328259e+04   2.398815e+02
  1.641810e-01   1.325855e+04   2.385543e+02
  1.653760e-01   1.250922e+04   2.347727e+02
  1.665710e-01   1.235259e+04   2.263199e+02
  1.677660e-01   1.279691e+04   2.332889e+02
  1.689600e-01   1.189478e+04   2.247099e+02
  1.701550e-01   1.157337e+04   2.180939e+02
  1.713500e-01   1.138279e+04   2.190212e+02
  1.725450e-01   1.155312e+04   2.173268e+02
  1.737400e-01   1.152265e+04   2.193697e+02
  1.749350e-01   1.077458e+04   2.106194e+02
  1.761300e-01   1.088242e+04   2.103694e+02
  1.773250e-01   1.095447e+04   2.112497e+02
  1.785200e-01   1.060845e+04   2.041597e+02
  1.797150e-01   1.089300e+04   2.125287e+02
  1.809100e-01   1.058616e+04   2.095139e+02
  1.821040e-01   1.027236e+04   2.105629e+02
  1.832990e-01   1.024160e+04   2.116287e+02
  1.844940e-01   9.705636e+03   2.075864e+02
  1.856890e-01   9.807336e+03   2.113140e+02
  1.868840e-01   9.505841e+03   2.054387e+02
  1.880790e-01   9.614755e+03   2.102622e+02
  1.892740e-01   9.228509e+03   2.059956e+02
  1.904690e-01   9.265385e+03   2.059992e+02
  1.916640e-01   8.930319e+03   2.050916e+02
  1.928590e-01   8.780608e+03   1.968825e+02
  1.940540e-01   8.767447e+03   1.950731e+02
  1.952480e-01   8.915398e+03   1.943649e+02
  1.964430e-01   8.763946e+03   1.909724e+02
  1.976380e-01   8.756928e+03   1.914111e+02
  1.988330e-01   8.539749e+03   1.853841e+02
  2.000280e-01   8.621307e+03   1.884017e+02
  2.012230e-01   8.531433e+03   1.838654e+02
  2.024180e-01   8.299916e+03   1.815084e+02
  2.036130e-01   8.238202e+03   1.806780e+02
  2.048080e-01   8.045705e+03   1.767540e+02
  2.060030e-01   8.011146e+03   1.760798e+02
  2.071980e-01   7.758844e+03   1.699198e+02
  2.083930e-01   7.688552e+03   1.705202e+02
  2.095870e-01   7.657659e+03   1.682697e+02
  2.107820e-01   7.847257e+03   1.711597e+02
  2.119770e-01   7.539430e+03   1.659123e+02
  2.131720e-01   7.563939e+03   1.655323e+02
  2.143670e-01   7.525231e+03   1.642140e+02
  2.155620e-01   7.616535e+03   1.640718e+02
  2.167570e-01   7.387759e+03   1.624566e+02
  2.179520e-01   7.363781e+03   1.609594e+02
  2.191470e-01   7.163238e+03   1.587525e+02
  2.203420e-01   7.507556e+03   1.635171e+02
  2.215370e-01   7.227662e+03   1.576830e+02
  2.227310e-01   7.171614e+03   1.580095e+02
  2.239260e-01   6.835876e+03   1.531230e+02
  2.251210e-01   6.907296e+03   1.547228e+02
  2.263160e-01   6.561043e+03   1.494624e+02
  2.275110e-01   6.949484e+03   1.524875e+02
  2.287060e-01   7.242407e+03   1.571469e+02
  2.299010e-01   6.626885e+03   1.484789e+02
  2.310960e-01   6.728575e+03   1.511372e+02
  2.322910e-01   6.694017e+03   1.499830e+02
  2.334860e-01   6.762003e+03   1.492385e+02
  2.346810e-01   6.539437e+03   1.482412e+02
  2.358750e-01   6.315257e+03   1.430124e+02
  2.370700e-01   6.474250e+03   1.457189e+02
  2.382650e-01   6.784853e+03   1.482342e+02
  2.394600e-01   6.227964e+03   1.423186e+02
  2.406550e-01   6.317737e+03   1.438452e+02
  2.418500e-01   6.086304e+03   1.390452e+02
  2.430450e-01   6.316683e+03   1.432285e+02
  2.442400e-01   6.360456e+03   1.416586e+02
  2.454350e-01   6.213454e+03   1.407792e+02
  2.466300e-01   6.123270e+03   1.395623e+02
  2.478250e-01   6.212776e+03   1.385070e+02
  2.490190e-01   5.987490e+03   1.383859e+02
  2.502140e-01   5.997403e+03   1.358144e+02
  2.514090e-01   6.178756e+03   1.384036e+02
  2.526040e-01   5.699630e+03   1.330180e+02
  2.537990e-01   6.030043e+03   1.358242e+02
  2.549940e-01   6.018558e+03   1.374258e+02
  2.561890e-01   5.803668e+03   1.323811e+02
  2.573840e-01   5.923404e+03   1.340013e+02
  2.585790e-01   5.691943e+03   1.311007e+02
  2.597740e-01   5.892181e+03   1.329552e+02
  2.609690e-01   5.771481e+03   1.329679e+02
  2.621640e-01   5.721088e+03   1.299241e+02
  2.633580e-01   5.895861e+03   1.323994e+02
  2.645530e-01   5.506034e+03   1.277024e+02
  2.657480e-01   5.508306e+03   1.272428e+02
  2.669430e-01   5.818523e+03   1.313600e+02
  2.681380e-01   5.839579e+03   1.293856e+02
  2.693330e-01   5.436167e+03   1.277067e+02
  2.705280e-01   5.380338e+03   1.251241e+02
  2.717230e-01   5.592104e+03   1.273237e+02
  2.729180e-01   5.447936e+03   1.252813e+02
  2.741130e-01   5.391639e+03   1.237905e+02
  2.753080e-01   5.349364e+03   1.238358e+02
  2.765020e-01   5.520611e+03   1.253390e+02
  2.776970e-01   5.417215e+03   1.243122e+02
  2.788920e-01   5.383495e+03   1.230212e+02
  2.800870e-01   5.222544e+03   1.213889e+02
  2.812820e-01   5.281296e+03   1.222929e+02
