Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.389939e+07   3.433832e+04
  2.318130e-02   1.173496e+07   2.560424e+04
  2.437620e-02   9.692370e+06   2.128531e+04
  2.557110e-02   8.270439e+06   1.681473e+04
  2.676600e-02   6.907504e+06   1.380653e+04
  2.796090e-02   5.874716e+06   1.190131e+04
  2.915580e-02   4.976997e+06   1.084079e+04
  3.035070e-02   4.236352e+06   9.753468e+03
  3.154570e-02   3.649139e+06   8.838253e+03
  3.274060e-02   3.190948e+06   8.423728e+03
  3.393550e-02   2.795712e+06   7.335603e+03
  3.513040e-02   2.464334e+06   7.036561e+03
  3.632530e-02   2.191339e+06   6.286602e+03
  3.752020e-02   1.982941e+06   5.980206e+03
  3.871510e-02   1.772422e+06   5.609857e+03
  3.991000e-02   1.592370e+06   5.085990e+03
  4.110490e-02   1.451356e+06   4.890381e+03
  4.229990e-02   1.318959e+06   4.429129e+03
  4.349480e-02   1.194615e+06   4.161487e+03
  4.468970e-02   1.096778e+06   3.901940e+03
  4.588460e-02   9.996266e+05   3.586510e+03
  4.707950e-02   9.136598e+05   3.498302e+03
  4.827440e-02   8.424627e+05   3.229629e+03
  4.946930e-02   7.775348e+05   3.029857e+03
  5.066420e-02   7.066729e+05   2.918741e+03
  5.185910e-02   6.559213e+05   2.631232e+03
  5.305410e-02   6.061531e+05   2.615208e+03
  5.424900e-02   5.542248e+05   2.370019e+03
  5.544390e-02   5.195878e+05   2.315347e+03
  5.663880e-02   4.736432e+05   2.167119e+03
  5.783370e-02   4.386123e+05   2.050239e+03
  5.902860e-02   4.120840e+05   1.991441e+03
  6.022350e-02   3.758033e+05   1.805683e+03
  6.141840e-02   3.523065e+05   1.789465e+03
  6.261330e-02   3.241114e+05   1.683293e+03
  6.380830e-02   3.020389e+05   1.597754e+03
  6.500320e-02   2.833178e+05   1.547446e+03
  6.619810e-02   2.651639e+05   1.439748e+03
  6.739300e-02   2.481844e+05   1.427408e+03
  6.858790e-02   2.321381e+05   1.342534e+03
  6.978280e-02   2.159168e+05   1.269221e+03
  7.097770e-02   2.042594e+05   1.240559e+03
  7.217260e-02   1.928626e+05   1.171276e+03
  7.336750e-02   1.751329e+05   1.137539e+03
  7.456250e-02   1.685723e+05   1.081681e+03
  7.575740e-02   1.592774e+05   1.045122e+03
  7.695230e-02   1.500863e+05   9.996647e+02
  7.814720e-02   1.412956e+05   9.756363e+02
  7.934210e-02   1.314937e+05   9.411873e+02
  8.053700e-02   1.267811e+05   8.859097e+02
  8.173190e-02   1.189590e+05   8.687765e+02
  8.292680e-02   1.123845e+05   8.241320e+02
  8.412170e-02   1.055509e+05   8.018628e+02
  8.531670e-02   1.007382e+05   7.854605e+02
  8.651160e-02   9.634973e+04   7.446408e+02
  8.770650e-02   9.152493e+04   7.341047e+02
  8.890140e-02   8.742649e+04   7.014350e+02
  9.009630e-02   8.299093e+04   6.792503e+02
  9.129120e-02   7.890284e+04   6.599110e+02
