Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.391493e+07   3.495716e+04
  2.318130e-02   1.172413e+07   2.603911e+04
  2.437620e-02   9.737985e+06   2.170772e+04
  2.557110e-02   8.258430e+06   1.709578e+04
  2.676600e-02   6.908299e+06   1.404831e+04
  2.796090e-02   5.858860e+06   1.209267e+04
  2.915580e-02   4.994429e+06   1.104930e+04
  3.035070e-02   4.254945e+06   9.945451e+03
  3.154570e-02   3.675184e+06   9.024543e+03
  3.274060e-02   3.223493e+06   8.614346e+03
  3.393550e-02   2.811800e+06   7.485079e+03
  3.513040e-02   2.494969e+06   7.203735e+03
  3.632530e-02   2.212376e+06   6.426954e+03
  3.752020e-02   1.987156e+06   6.091043e+03
  3.871510e-02   1.784946e+06   5.727897e+03
  3.991000e-02   1.615664e+06   5.212470e+03
  4.110490e-02   1.462475e+06   4.994758e+03
  4.229990e-02   1.334114e+06   4.532249e+03
  4.349480e-02   1.208045e+06   4.257853e+03
  4.468970e-02   1.096870e+06   3.970207e+03
  4.588460e-02   1.004546e+06   3.658075e+03
  4.707950e-02   9.198317e+05   3.571361e+03
  4.827440e-02   8.572337e+05   3.314678e+03
  4.946930e-02   7.763003e+05   3.080290e+03
  5.066420e-02   7.158938e+05   2.988994e+03
  5.185910e-02   6.534919e+05   2.672193e+03
  5.305410e-02   6.080019e+05   2.664907e+03
  5.424900e-02   5.547498e+05   2.412526e+03
  5.544390e-02   5.191918e+05   2.354860e+03
  5.663880e-02   4.740616e+05   2.205916e+03
  5.783370e-02   4.435301e+05   2.097685e+03
  5.902860e-02   4.140111e+05   2.030931e+03
  6.022350e-02   3.787879e+05   1.844479e+03
  6.141840e-02   3.544932e+05   1.826339e+03
  6.261330e-02   3.299128e+05   1.727931e+03
  6.380830e-02   3.041345e+05   1.631270e+03
  6.500320e-02   2.854542e+05   1.580379e+03
  6.619810e-02   2.653722e+05   1.465452e+03
  6.739300e-02   2.482462e+05   1.452502e+03
  6.858790e-02   2.303853e+05   1.360799e+03
  6.978280e-02   2.183910e+05   1.298751e+03
  7.097770e-02   2.031449e+05   1.258763e+03
  7.217260e-02   1.907949e+05   1.185313e+03
  7.336750e-02   1.813225e+05   1.177667e+03
  7.456250e-02   1.678759e+05   1.098285e+03
  7.575740e-02   1.596111e+05   1.064476e+03
  7.695230e-02   1.503186e+05   1.017899e+03
  7.814720e-02   1.417377e+05   9.942163e+02
  7.934210e-02   1.328390e+05   9.625005e+02
  8.053700e-02   1.265222e+05   9.004509e+02
  8.173190e-02   1.200803e+05   8.880959e+02
  8.292680e-02   1.130822e+05   8.411146e+02
  8.412170e-02   1.065116e+05   8.195627e+02
  8.531670e-02   1.019269e+05   8.038705e+02
  8.651160e-02   9.666224e+04   7.588649e+02
  8.770650e-02   9.223631e+04   7.498144e+02
  8.890140e-02   8.759778e+04   7.143762e+02
  9.009630e-02   8.313915e+04   6.917223e+02
  9.129120e-02   7.959566e+04   6.743700e+02
  9.248610e-02   7.565297e+04   6.496749e+02
  9.368100e-02   7.391713e+04   6.459896e+02
  9.487590e-02   7.034887e+04   6.150167e+02
  9.607090e-02   6.695887e+04   6.163019e+02
  9.726580e-02   6.351718e+04   5.959918e+02
  9.846070e-02   6.070324e+04   5.954160e+02
  9.965560e-02   5.892782e+04   5.866442e+02
  1.008510e-01   5.666942e+04   5.662979e+02
  1.020450e-01   5.361193e+04   5.581851e+02
  1.032400e-01   5.120727e+04   5.402525e+02
  1.044350e-01   4.996595e+04   5.355989e+02
  1.056300e-01   4.829737e+04   5.272186e+02
  1.068250e-01   4.634531e+04   5.139654e+02
  1.080200e-01   4.398793e+04   5.056084e+02
  1.092150e-01   4.324940e+04   4.912167e+02
  1.104100e-01   4.248413e+04   4.880011e+02
  1.116050e-01   4.000449e+04   4.707714e+02
  1.128000e-01   3.903592e+04   4.700053e+02
  1.139950e-01   3.718749e+04   4.598414e+02
  1.151890e-01   3.648514e+04   4.439186e+02
  1.163840e-01   3.438137e+04   4.384866e+02
