Sample description: CaMCa_THz_onoff_cap
Sample: CaMCa_THz_onoff  c= 6.0000 mg/ml  Code: CaMCa_CaMCa
  2.198640e-02   1.389903e+07   3.485546e+04
  2.318130e-02   1.167712e+07   2.592606e+04
  2.437620e-02   9.688579e+06   2.160193e+04
  2.557110e-02   8.304590e+06   1.710339e+04
  2.676600e-02   6.909740e+06   1.401691e+04
  2.796090e-02   5.878857e+06   1.208496e+04
  2.915580e-02   4.970653e+06   1.099718e+04
  3.035070e-02   4.268635e+06   9.938136e+03
  3.154570e-02   3.664583e+06   8.990439e+03
  3.274060e-02   3.202930e+06   8.566741e+03
  3.393550e-02   2.808478e+06   7.463157e+03
  3.513040e-02   2.498133e+06   7.191440e+03
  3.632530e-02   2.196295e+06   6.388575e+03
  3.752020e-02   1.986715e+06   6.076122e+03
  3.871510e-02   1.783484e+06   5.712158e+03
  3.991000e-02   1.616684e+06   5.201918e+03
  4.110490e-02   1.458069e+06   4.975562e+03
  4.229990e-02   1.329765e+06   4.514271e+03
  4.349480e-02   1.197949e+06   4.230105e+03
  4.468970e-02   1.103273e+06   3.972464e+03
  4.588460e-02   1.006919e+06   3.653825e+03
  4.707950e-02   9.223790e+05   3.567937e+03
  4.827440e-02   8.490946e+05   3.291188e+03
  4.946930e-02   7.676485e+05   3.055912e+03
  5.066420e-02   7.145111e+05   2.979121e+03
  5.185910e-02   6.516889e+05   2.662262e+03
  5.305410e-02   6.047190e+05   2.651486e+03
  5.424900e-02   5.609294e+05   2.420251e+03
  5.544390e-02   5.154581e+05   2.340888e+03
  5.663880e-02   4.722448e+05   2.196535e+03
  5.783370e-02   4.450519e+05   2.096365e+03
  5.902860e-02   4.133953e+05   2.024673e+03
  6.022350e-02   3.798606e+05   1.842768e+03
  6.141840e-02   3.514319e+05   1.814182e+03
  6.261330e-02   3.263804e+05   1.714636e+03
  6.380830e-02   3.022692e+05   1.622456e+03
  6.500320e-02   2.829272e+05   1.569688e+03
  6.619810e-02   2.635442e+05   1.456979e+03
  6.739300e-02   2.467732e+05   1.444799e+03
  6.858790e-02   2.306608e+05   1.358427e+03
  6.978280e-02   2.192232e+05   1.298179e+03
  7.097770e-02   2.049439e+05   1.261366e+03
  7.217260e-02   1.908488e+05   1.182707e+03
  7.336750e-02   1.783664e+05   1.165296e+03
  7.456250e-02   1.688293e+05   1.098822e+03
  7.575740e-02   1.582999e+05   1.057615e+03
  7.695230e-02   1.497465e+05   1.013584e+03
  7.814720e-02   1.405687e+05   9.877917e+02
  7.934210e-02   1.331068e+05   9.612163e+02
  8.053700e-02   1.265050e+05   8.982837e+02
  8.173190e-02   1.191661e+05   8.826395e+02
  8.292680e-02   1.142226e+05   8.433678e+02
  8.412170e-02   1.073069e+05   8.206925e+02
  8.531670e-02   1.024160e+05   8.039123e+02
  8.651160e-02   9.558792e+04   7.528709e+02
  8.770650e-02   9.160509e+04   7.454964e+02
  8.890140e-02   8.787269e+04   7.138226e+02
  9.009630e-02   8.370155e+04   6.924344e+02
  9.129120e-02   8.106058e+04   6.789555e+02
  9.248610e-02   7.707087e+04   6.542010e+02
  9.368100e-02   7.223436e+04   6.371003e+02
  9.487590e-02   6.969369e+04   6.107141e+02
  9.607090e-02   6.724446e+04   6.161701e+02
  9.726580e-02   6.404416e+04   5.970592e+02
  9.846070e-02   5.929769e+04   5.871058e+02
  9.965560e-02   5.907680e+04   5.860113e+02
  1.008510e-01   5.672003e+04   5.652255e+02
  1.020450e-01   5.407867e+04   5.592982e+02
  1.032400e-01   5.151261e+04   5.405933e+02
  1.044350e-01   4.946960e+04   5.316853e+02
  1.056300e-01   4.853567e+04   5.272814e+02
  1.068250e-01   4.621385e+04   5.120353e+02
  1.080200e-01   4.566811e+04   5.139690e+02
  1.092150e-01   4.330829e+04   4.904012e+02
  1.104100e-01   4.084615e+04   4.773818e+02
  1.116050e-01   3.977896e+04   4.683444e+02
  1.128000e-01   3.820576e+04   4.638931e+02
  1.139950e-01   3.710427e+04   4.582521e+02
  1.151890e-01   3.643830e+04   4.425958e+02
  1.163840e-01   3.526715e+04   4.430602e+02
  1.175790e-01   3.425304e+04   4.296087e+02
  1.187740e-01   3.303521e+04   4.253147e+02
  1.199690e-01   3.181696e+04   4.169154e+02
  1.211640e-01   3.007617e+04   3.976021e+02
  1.223590e-01   2.950598e+04   3.978224e+02
  1.235540e-01   2.850705e+04   3.897039e+02
  1.247490e-01   2.841157e+04   3.899319e+02
  1.259440e-01   2.735582e+04   3.766862e+02
  1.271390e-01   2.625490e+04   3.682202e+02
  1.283330e-01   2.491934e+04   3.647688e+02
  1.295280e-01   2.530134e+04   3.568172e+02
  1.307230e-01   2.401573e+04   3.552919e+02
  1.319180e-01   2.341089e+04   3.417739e+02
  1.331130e-01   2.277851e+04   3.389224e+02
  1.343080e-01   2.231976e+04   3.395058e+02
  1.355030e-01   2.175328e+04   3.291044e+02
  1.366980e-01   2.140721e+04   3.289138e+02
  1.378930e-01   2.039199e+04   3.153317e+02
  1.390880e-01   1.989400e+04   3.167369e+02
  1.402830e-01   1.969733e+04   3.067614e+02
  1.414770e-01   1.850493e+04   3.003873e+02
  1.426720e-01   1.871630e+04   3.005495e+02
  1.438670e-01   1.778258e+04   2.932568e+02
  1.450620e-01   1.734955e+04   2.917643e+02
  1.462570e-01   1.724722e+04   2.816835e+02
  1.474520e-01   1.735330e+04   2.882227e+02
  1.486470e-01   1.625655e+04   2.767297e+02
  1.498420e-01   1.610359e+04   2.746038e+02
  1.510370e-01   1.593505e+04   2.742535e+02
  1.522320e-01   1.566420e+04   2.663764e+02
  1.534270e-01   1.523347e+04   2.660284e+02
  1.546220e-01   1.500936e+04   2.617559e+02
  1.558160e-01   1.474019e+04   2.574142e+02
  1.570110e-01   1.421529e+04   2.552318e+02
  1.582060e-01   1.373040e+04   2.454206e+02
  1.594010e-01   1.398941e+04   2.541849e+02
  1.605960e-01   1.363049e+04   2.442991e+02
  1.617910e-01   1.340139e+04   2.424624e+02
  1.629860e-01   1.316520e+04   2.407642e+02
  1.641810e-01   1.312641e+04   2.392957e+02
  1.653760e-01   1.286607e+04   2.400370e+02
  1.665710e-01   1.235233e+04   2.281607e+02
  1.677660e-01   1.219791e+04   2.296185e+02
  1.689600e-01   1.192537e+04   2.268312e+02
  1.701550e-01   1.160392e+04   2.201601e+02
  1.713500e-01   1.096074e+04   2.166729e+02
  1.725450e-01   1.124763e+04   2.161807e+02
  1.737400e-01   1.126117e+04   2.186326e+02
  1.749350e-01   1.169145e+04   2.211847e+02
  1.761300e-01   1.083721e+04   2.116417e+02
  1.773250e-01   1.087279e+04   2.121747e+02
  1.785200e-01   1.036665e+04   2.034632e+02
  1.797150e-01   1.050222e+04   2.103812e+02
  1.809100e-01   1.042215e+04   2.095777e+02
  1.821040e-01   1.003240e+04   2.097837e+02
  1.832990e-01   1.037799e+04   2.147682e+02
  1.844940e-01   9.977186e+03   2.121845e+02
  1.856890e-01   1.001401e+04   2.152680e+02
  1.868840e-01   9.701923e+03   2.092370e+02
  1.880790e-01   9.823412e+03   2.142624e+02
  1.892740e-01   9.337382e+03   2.088947e+02
  1.904690e-01   9.216760e+03   2.071313e+02
  1.916640e-01   9.215202e+03   2.100339e+02
  1.928590e-01   9.354947e+03   2.048747e+02
  1.940540e-01   9.065235e+03   1.999738e+02
  1.952480e-01   8.966464e+03   1.965083e+02
  1.964430e-01   8.543547e+03   1.900914e+02
  1.976380e-01   8.819355e+03   1.936567e+02
  1.988330e-01   8.556712e+03   1.870794e+02
  2.000280e-01   8.791601e+03   1.918028e+02
  2.012230e-01   8.340720e+03   1.832793e+02
  2.024180e-01   8.419526e+03   1.843004e+02
  2.036130e-01   8.606527e+03   1.861769e+02
  2.048080e-01   8.220706e+03   1.801211e+02
  2.060030e-01   8.181504e+03   1.793913e+02
  2.071980e-01   8.184529e+03   1.759402e+02
  2.083930e-01   8.018017e+03   1.755536e+02
  2.095870e-01   7.643853e+03   1.694872e+02
  2.107820e-01   7.744148e+03   1.714163e+02
  2.119770e-01   7.774061e+03   1.698462e+02
  2.131720e-01   7.713421e+03   1.685214e+02
  2.143670e-01   7.429784e+03   1.644982e+02
  2.155620e-01   7.615379e+03   1.653955e+02
  2.167570e-01   7.461386e+03   1.645938e+02
